COD_UNICO_ENDERECO,COD_UF,COD_MUNICIPIO,COD_DISTRITO,COD_SUBDISTRITO,CEP,LATITUDE,LONGITUDE,DSC_ESTABELECIMENTO,CAPACIDADE,IDProd
98997958,33,3305802,330580210,33058021000,25985010,-22.16901,-42.759066,LAVOURA,174,308
199399800,33,3306206,330620610,33062061000,27770000,-22.299947,-43.453689,CURRAL,550,309
110865120,33,3303807,330380710,33038071000,23972000,-23.272508,-44.666643,,442,310
99080966,33,3305604,330560405,33056040500,28820000,-22.688011,-42.432453,CRIACAO DE GADO,167,311
41161503,33,3300605,330060510,33006051000,28360000,-21.067018,-41.730755,CURRAL,80,312
197711539,33,3301009,330100950,33010095000,28140970,-21.982498,-41.133432,SEM NOME,383,313
198730887,33,3305158,330515805,33051580500,25780000,-22.13503,-42.936915,LAVOURA DE POCAM,224,314
98997949,33,3305802,330580210,33058021000,25985010,-22.169739,-42.759513,LAVOURA,122,315
112834000,33,3304607,330460715,33046071500,28778000,-21.873383,-42.006964,,42,316
198898553,33,3304706,330470635,33047063500,28470000,-21.536174,-42.273302,FAZENDA DO CARLOS ALBERTO,243,317
113138994,33,3305703,330570325,33057032500,28637000,-22.148079,-42.694906,,272,318
110868532,33,3305158,330515805,33051580500,25780000,-22.091515,-42.951018,LAVOURA,566,319
99244220,33,3304409,330440905,33044090500,27460000,-22.814637,-44.110108,PECUARIA,458,320
113146005,33,3305703,330570305,33057030500,28637000,-22.011164,-42.62629,,570,321
45276773,33,3304557,330455705,33045570522,21854010,-22.83992,-43.482742,FAZENDA DO RENATO,82,322
198094177,33,3304102,330410205,33041020500,28390000,-20.967024,-42.049032,CURRAL,1,323
112628041,33,3303104,330310407,33031040700,28380000,-21.010539,-41.831645,,363,324
110858884,33,3300225,330022505,33002250500,25845000,-22.199436,-43.088643,,29,325
110861556,33,3301603,330160305,33016030500,28655000,-22.004243,-42.537786,,465,326
98817246,33,3304805,330480520,33048052000,28400000,-21.619518,-41.639081,CURRAL,360,327
110867164,33,3304508,330450820,33045082000,27660000,-22.162762,-43.643547,,314,328
198848233,33,3305802,330580210,33058021000,25995290,-22.289951,-42.773829,SITIO CACHOEIRA,15,329
40703901,33,3301108,330110815,33011081500,28520000,-21.86441,-42.194301,CURRAL FAZENDA HORIZONTE,200,330
113222304,33,3304755,330475515,33047551500,28230000,-21.297906,-41.212645,,104,331
198167255,33,3303005,330300505,33030050500,28460000,-21.437931,-42.218584,SITIO,462,332
197751411,33,3301603,330160305,33016030500,28655000,-22.099756,-42.577597,CRIACAO DE CAVALO,283,333
110865184,33,3303856,330385605,33038560500,26980000,-22.36861,-43.308509,PIMENTAO,321,334
95244992,33,3301702,330170220,33017022000,25250646,-22.622553,-43.353855,SITIO ALVANDY,390,335
99221045,33,3304300,330430005,33043000500,28800000,-22.791748,-42.628901,SITIO,620,336
112817683,33,3300605,330060510,33006051000,28360000,-21.013426,-41.73096,CURRAL,34,337
46287051,33,3304755,330475505,33047550500,28230000,-21.52366,-41.13961,SITIO ESX,625,338
41973912,33,3302106,330210605,33021060500,28570000,-21.66601,-42.079676,COOPERATIVA AGROPECUARIA DE ITAOCARA,352,339
197727465,33,3301108,330110820,33011082000,28510000,-21.89323,-42.416695,SEM NOME,306,340
99133708,33,3305901,330590110,33059011000,28750000,-22.112458,-42.208153,SITIO SANTA IRIA ESTALBINHA,79,341
98902199,33,3305802,330580210,33058021000,25995570,-22.28975,-42.735853,SEM DENOMINACAO,466,342
199272196,33,3305307,330530705,33053070500,28550000,-21.931228,-42.127787,CURRAL,175,343
98932185,33,3300506,330050620,33005062000,28660000,-22.215802,-42.425597,PLANTACAO DE TOMATE,42,344
112709085,33,3300803,330080305,33008030500,28680000,-22.556197,-42.718243,SITIO ACONCHEGO,281,345
113144113,33,3305703,330570310,33057031000,28637000,-22.203015,-42.682482,,448,346
202067331,33,3301009,330100920,33010092000,28020889,-21.869958,-41.587986,CURRAL,16,347
112690700,33,3305307,330530710,33053071000,28550000,-21.856449,-42.030781,,605,348
113214408,33,3304755,330475510,33047551000,28230000,-21.293112,-41.032527,,42,349
197695183,33,3301009,330100915,33010091500,28020823,-21.841729,-41.489671,CURRAL,323,350
112737296,33,3305901,330590115,33059011500,28750000,-22.080694,-41.981504,,461,351
99135614,33,3301702,330170220,33017022000,25250000,-22.612902,-43.376455,PLANTACAO DE CANA,461,352
99051865,33,3305505,330550515,33055051500,28998150,-22.845052,-42.600005,,145,353
112631106,33,3303856,330385610,33038561000,26950000,-22.338595,-43.334152,,373,354
112706115,33,3300803,330080305,33008030500,28680000,-22.473885,-42.631845,,156,355
112938927,33,3305802,330580215,33058021500,25995470,-22.225638,-42.861088,,22,356
110865571,33,3303955,330395505,33039550500,27197000,-22.536179,-43.993147,,300,357
113045582,33,3301009,330100930,33010093000,28125000,-21.709879,-41.581858,CRIACAO GADO DE LEITE PE DE BANANA LARANJA CANA CRIA POR CRIA GALINHA,202,358
197676272,33,3302056,330205605,33020560500,28250000,-21.394221,-41.608827,CURRAL,274,359
110861491,33,3301603,330160310,33016031000,28650000,-21.924783,-42.531065,,167,360
205155475,33,3306107,330610705,33061070500,27600000,-22.305598,-43.81927,VENDA DE LEITE,338,361
46759738,33,3305000,330500005,33050000500,28200000,-21.641667,-41.043414,PECUARIA,223,362
41515158,33,3301009,330100915,33010091500,28115000,-21.885833,-41.462422,CRIACAO DE GADO,621,363
202846795,33,3302700,330270015,33027001500,24928000,-22.882854,-42.701308,ARAS,343,364
46833001,33,3305133,330513305,33051330500,28455000,-21.343506,-41.971465,CURRAL,453,365
110865475,33,3303906,330390620,33039062000,25730094,-22.388703,-43.300004,FAZENDA RIBEIRAO,274,366
112623515,33,3301603,330160310,33016031000,28650000,-21.934068,-42.518561,,31,367
113564998,33,3300803,330080305,33008030500,28680000,-22.615536,-42.902553,,4,368
40534309,33,3300308,330030810,33003081000,27160000,-22.475977,-43.99833,FAZENDA PAISSANDU,532,369
42488654,33,3303005,330300505,33030050500,28460000,-21.398581,-42.199458,CURRAL,4,370
112845282,33,3304706,330470635,33047063500,28470000,-21.470248,-42.211843,,18,371
99046123,33,3300506,330050620,33005062000,28660000,-22.218951,-42.376709,,460,372
113145278,33,3305703,330570305,33057030500,28637000,-22.036292,-42.570759,,171,373
42544090,33,3303104,330310407,33031040700,28380000,-20.991761,-41.82455,CURRAL,28,374
46912773,33,3305604,330560405,33056040500,28820000,-22.718867,-42.435551,GADO,71,375
197205115,33,3301009,330100920,33010092000,28020823,-21.800859,-41.560743,PLANTACAO DE AIPIM,562,376
110072831,33,3301702,330170215,33017021500,25275130,-22.59862,-43.238434,,257,377
46833186,33,3305133,330513305,33051330500,28455000,-21.321564,-41.973154,TANQUE DE LEITE,610,378
198412962,33,3303609,330360905,33036090500,26600000,-22.666548,-43.814291,SITIO NAIR,104,379
110869541,33,3305554,330555405,33055540500,23893890,-22.678984,-43.681362,,99,380
110863996,33,3303005,330300505,33030050500,28460000,-21.415593,-42.269135,,306,381
220602364,33,3303955,330395505,33039550500,27197000,-22.520667,-43.994311,ORTAS,448,382
110866724,33,3304300,330430010,33043001000,28810000,-22.733308,-42.555075,,374,383
41941522,33,3303401,330340135,33034013500,28633317,-22.303665,-42.406923,ARMAZENAMENTO E EMBALAGEM DE FLORES,167,384
110177416,33,3305158,330515805,33051580500,25780000,-22.20676,-42.961967,LAVOURAS,321,385
42633219,33,3304151,330415105,33041510500,28735000,-22.11399,-41.601309,GADO LEITEIRO,157,386
112501364,33,3300209,330020910,33002091000,28986680,-22.799058,-42.428737,,545,387
110867326,33,3304607,330460715,33046071500,28770000,-21.873702,-42.001674,,612,388
43223511,33,3304409,330440905,33044090500,27460000,-22.719484,-44.095677,,21,389
42152061,33,3302205,330220505,33022050500,28300000,-21.155988,-41.822145,GADO DE LEITE,558,390
110865523,33,3303906,330390620,33039062000,25610237,-22.31105,-43.203758,,576,391
110870588,33,3306107,330610705,33061070500,27600000,-22.3479,-43.810882,,525,392
196765490,33,3301009,330100930,33010093000,28110000,-21.711894,-41.570653,CURRAL,130,393
197216147,33,3301009,330100930,33010093000,28125000,-21.665235,-41.558563,CURRAL,203,394
199051589,33,3305307,330530715,33053071500,28555000,-21.831204,-42.010523,SITIO,256,395
112718416,33,3300902,330090205,33009020500,28435000,-21.573646,-42.021791,,408,396
110862882,33,3302205,330220525,33022052500,28300000,-21.265548,-41.734632,,1,397
113035512,33,3301009,330100980,33010098000,28020886,-21.616645,-41.246246,,347,398
197237580,33,3301009,330100915,33010091500,28115000,-21.988603,-41.522101,CRIACAO DE ANIMAIS,69,399
42544852,33,3303104,330310410,33031041000,28380000,-21.056299,-41.911338,CACHOEIRA DO CAVALO,86,400
197641566,33,3304128,330412810,33041281000,27430705,-22.299837,-44.214003,VALDIR BALIEIRO,115,401
110866166,33,3304128,330412805,33041280500,27459899,-22.418054,-44.240397,PSCICULTURA MANOEL TADEU DE BEM,126,402
110862246,33,3302007,330200705,33020070500,23812145,-22.839804,-43.792582,SITIO,28,403
198542743,33,3304151,330415105,33041510500,28735000,-22.084289,-41.469075,FAZENDA PALMEIRA,75,404
197575290,33,3300803,330080305,33008030500,28680000,-22.464991,-42.632615,SITIO DO SIRLEI,515,405
199273028,33,3305000,330500030,33050003000,28200000,-21.856199,-41.11377,SEM NOME,415,406
110070406,33,3304102,330410215,33041021500,28398000,-20.821508,-41.916135,,196,407
113141290,33,3305703,330570310,33057031000,28637000,-22.157846,-42.67617,,458,408
41163339,33,3300605,330060515,33006051500,28372000,-21.23148,-41.622147,CURRAL,181,409
112841376,33,3304706,330470650,33047065000,28470000,-21.694955,-42.262278,,9,410
202086092,33,3301009,330100975,33010097500,28178000,-21.940606,-41.350667,FAZENDA PONTA GROSSA,494,411
199335339,33,3305406,330540605,33054060500,25880000,-22.08818,-42.951352,PLANTACAO,328,412
113220455,33,3304755,330475515,33047551500,28230000,-21.324931,-41.079655,,232,413
110861359,33,3301504,330150405,33015040500,28540000,-22.03383,-42.395264,,408,414
110157050,33,3305554,330555405,33055540500,23890001,-22.815612,-43.729435,,239,415
110864928,33,3303708,330370820,33037082000,25855000,-22.225171,-43.322738,,255,416
41161817,33,3300605,330060510,33006051000,28360000,-20.995267,-41.796063,TULHA E TERREIRO CAFE,119,417
112835438,33,3304607,330460720,33046072000,28777000,-22.087109,-41.816879,,586,418
110868286,33,3305133,330513305,33051330500,28455000,-21.397928,-41.927022,,176,419
110860572,33,3301108,330110825,33011082500,28500000,-21.756787,-42.361281,,622,420
197315752,33,3300803,330080305,33008030500,28680000,-22.519125,-42.620524,SITIO PASTOREIO,559,421
98758952,33,3304805,330480510,33048051000,28400000,-21.737075,-41.865733,CURRAL,283,422
46865022,33,3306156,330615605,33061560500,28375000,-20.883463,-41.793495,,420,423
110863871,33,3302908,330290805,33029080500,26900000,-22.431088,-43.489865,,545,424
46229306,33,3304706,330470640,33047064000,28470000,-21.54664,-42.294306,,158,425
223955506,33,3301009,330100930,33010093000,28125000,-21.796342,-41.594592,LARANJA COCO MANGA ACEROLA CHUCHU AIPIM GOIABA CANA MAMAO TAIOBA GALINHA,136,426
110867666,33,3304755,330475505,33047550500,28230000,-21.5477,-41.148222,,323,427
110870888,33,3306156,330615605,33061560500,28375000,-20.913739,-41.903318,SITIO NOSSA SENHORA APARECIDA,229,428
113062559,33,3301009,330100915,33010091500,28115000,-21.864685,-41.47553,,155,429
110865329,33,3303856,330385610,33038561000,26980000,-22.319409,-43.356535,,111,430
110572948,33,3302908,330290810,33029081000,26900000,-22.511133,-43.495045,,200,431
112505966,33,3301157,330115705,33011570500,28180000,-21.539478,-41.580221,,186,432
110859586,33,3300605,330060525,33006052500,28360000,-20.871563,-41.737256,,279,433
41162570,33,3300605,330060515,33006051500,28372000,-21.169584,-41.580398,GALINHEIRO,393,434
113067026,33,3301009,330100950,33010095000,28140000,-22.015645,-41.204227,,150,435
112705715,33,3300803,330080305,33008030500,28680000,-22.50538,-42.605615,SEM NOME,531,436
199343077,33,3305406,330540625,33054062500,25882000,-22.120808,-42.826252,PLANTACAO DE VERDURA,84,437
197195713,33,3301009,330100985,33010098500,28165000,-21.472793,-41.362221,AGROPECUARIO,333,438
110124055,33,3301157,330115705,33011570500,28180000,-21.433026,-41.521474,,559,439
110115978,33,3306156,330615605,33061560500,28375000,-20.827696,-41.775813,,368,440
196792876,33,3300605,330060535,33006053500,28360000,-21.191305,-41.497948,CURRAL,198,441
112501756,33,3300209,330020915,33002091500,28989420,-22.70294,-42.291774,,154,442
217091345,33,3304508,330450810,33045081000,27660000,-22.205982,-43.511131,SITIO CONCEICAO,486,443
113056453,33,3301009,330100935,33010093500,28020889,-21.431534,-41.295121,,487,444
199368014,33,3305901,330590110,33059011000,28757000,-22.201663,-42.236316,GRANJA,102,445
112892450,33,3303401,330340125,33034012500,28635991,-22.321957,-42.29588,,621,446
197437775,33,3301157,330115705,33011570500,28180000,-21.627897,-41.477722,CURRAL,466,447
202035488,33,3301009,330100905,33010090508,28060345,-21.711112,-41.341033,SETOR DE CRIACAO DE CODORNAS,461,448
94974476,33,3301009,330100965,33010096500,28145000,-21.873155,-41.204651,LEITE,193,449
41161495,33,3300605,330060510,33006051000,28360000,-21.051868,-41.718977,CURRAL,409,450
98691941,33,3301603,330160310,33016031000,28650000,-22.020231,-42.499253,GADO,63,451
199052375,33,3305406,330540610,33054061000,25882000,-22.035263,-42.976384,CRIACAO DE GADO,73,452
196997607,33,3301405,330140505,33014050500,28740000,-22.130074,-41.888075,PRESENTE DE DEUS,27,453
112845357,33,3304706,330470635,33047063500,28470000,-21.498374,-42.261978,,261,454
99046812,33,3305802,330580210,33058021000,25995415,-22.245529,-42.780795,,265,455
112936069,33,3305802,330580210,33058021000,25985010,-22.187267,-42.77297,,58,456
223025512,33,3304524,330452405,33045240500,28890001,-22.397967,-41.945661,GALINHEIRO,175,457
112735078,33,3305901,330590110,33059011000,28757970,-22.210282,-42.249131,,255,458
110076890,33,3304706,330470605,33047060500,28470000,-21.573197,-42.208196,,69,459
112937085,33,3305802,330580215,33058021500,25977390,-22.164141,-42.767467,,620,460
99237960,33,3302403,330240315,33024031500,27910000,-22.349332,-42.069234,FAZENDA SAO JOSE DO CACHOEIRO,612,461
196997681,33,3301405,330140505,33014050500,28740000,-22.126978,-41.8647,SITIO 25,164,462
41161563,33,3300605,330060510,33006051000,28360000,-21.036761,-41.763888,CURRAL,483,463
112833989,33,3304607,330460715,33046071500,28777000,-21.888181,-41.975781,,300,464
113124521,33,3304805,330480505,33048050500,28400000,-21.84296,-41.886727,,156,465
218195419,33,3305752,330575205,33057520500,24890000,-22.746912,-42.714357,CURRAL,87,466
112817936,33,3300605,330060510,33006051000,28360000,-21.052689,-41.753377,CURRAL,182,467
197943386,33,3303609,330360905,33036090500,26600000,-22.67575,-43.79701,HG,376,468
196765617,33,3301009,330100930,33010093000,28125000,-21.705563,-41.524331,LARANJA COCO MANGA ACEROLA GOIABA,367,469
42022382,33,3302106,330210615,33021061500,28570000,-21.678587,-41.965089,CURRAL,89,470
110869301,33,3305406,330540615,33054061500,25882000,-21.918254,-42.758641,,165,471
197204721,33,3301009,330100920,33010092000,28020887,-21.873219,-41.659316,CRIACAO DE PEIXES,596,472
112824999,33,3301108,330110820,33011082000,28510000,-21.933068,-42.482064,,3,473
113138628,33,3305703,330570305,33057030500,28637000,-22.112753,-42.705878,,97,474
112533680,33,3305133,330513305,33051330500,28455000,-21.327637,-41.956613,,237,475
46396852,33,3305307,330530707,33053070700,28550000,-21.757667,-41.999668,,556,476
112820638,33,3300605,330060525,33006052500,28365000,-20.929144,-41.798201,CUARRAL,90,477
40753682,33,3300936,330093605,33009360502,27998000,-22.236914,-41.691253,,199,478
99272005,33,3305703,330570310,33057031000,28637000,-22.16578,-42.652537,ESTUFA DE MUDAS,446,479
197203136,33,3301009,330100915,33010091500,28115000,-21.958935,-41.614047,CURRAL,296,480
110870004,33,3305752,330575205,33057520500,24890000,-22.784478,-42.73561,,102,481
202062540,33,3301009,330100930,33010093000,28020888,-21.839958,-41.748014,SITII,130,482
99873609,33,3300605,330060535,33006053500,28360000,-21.229227,-41.49854,CURRAL,150,483
199503798,33,3304805,330480505,33048050500,28400000,-21.632904,-41.612685,CURRAL,135,484
112827428,33,3301108,330110810,33011081000,28525000,-21.846585,-42.244904,,44,485
110866885,33,3304409,330440905,33044090500,27460000,-22.760891,-44.082659,,416,486
46858686,33,3305554,330555405,33055540500,23891840,-22.704061,-43.66366,CRIACAO DE GADO LEITEIRO,405,487
112734378,33,3305901,330590120,33059012000,28765970,-22.1596,-42.125268,,623,488
112696997,33,3305406,330540625,33054062500,25884000,-22.115291,-42.768893,,14,489
113137310,33,3305703,330570305,33057030500,28637000,-22.021543,-42.663565,,582,490
110869935,33,3305703,330570305,33057030500,28637000,-22.106752,-42.734688,,337,491
204978710,33,3305133,330513305,33051330500,28455000,-21.41484,-41.953347,GALPAO,65,492
95669487,33,3304409,330440905,33044090500,27460000,-22.758159,-44.098234,PECUARIA,509,493
112733777,33,3305901,330590120,33059012000,28765972,-22.283271,-42.261769,,157,494
43276783,33,3304508,330450805,33045080500,27660000,-22.154603,-43.577806,PECUARIA LEITEIRA,424,495
112736683,33,3305901,330590110,33059011000,28757000,-22.149829,-42.287497,,567,496
112529057,33,3305000,330500030,33050003000,28200000,-21.86819,-41.080447,AGRO,416,497
112716106,33,3300902,330090220,33009022000,28430000,-21.378553,-41.877178,,270,498
112721194,33,3300902,330090205,33009020500,28430000,-21.553098,-42.025589,,385,499
110547610,33,3304805,330480510,33048051000,28400000,-21.722096,-41.872815,,183,500
112824988,33,3301108,330110815,33011081500,28520000,-21.854516,-42.203546,SITIO SAO BARTOLOMEU,316,501
41161498,33,3300605,330060510,33006051000,28360000,-21.052729,-41.722886,GALINHEIRO,585,502
203570008,33,3304524,330452405,33045240500,28890001,-22.437553,-41.921617,GALINHEIRO,500,503
110866832,33,3304409,330440905,33044090500,27460000,-22.727863,-44.160297,,36,504
204701949,33,3304805,330480505,33048050500,28400000,-21.762994,-41.817644,BANANA,601,505
46226428,33,3304706,330470630,33047063000,28470000,-21.462823,-42.011391,,269,506
112539842,33,3306156,330615605,33061560500,28375000,-20.851178,-41.775503,,270,507
113125659,33,3304805,330480510,33048051000,28400000,-21.722821,-41.917625,,13,508
40687495,33,3300803,330080305,33008030500,28680000,-22.485854,-42.631919,SEM NOME,226,509
197409712,33,3301009,330100985,33010098500,28020886,-21.430526,-41.306041,CRIACAO DE GADO,497,510
110865567,33,3303906,330390620,33039062000,25680672,-22.428807,-43.325011,PLANTA FLORES,469,511
110867947,33,3304805,330480505,33048050500,28400000,-21.664028,-41.795574,,404,512
215422136,33,3301900,330190005,33019000500,24815508,-22.70752,-42.873241,CASA DAS PLANTAS,367,513
110860235,33,3300936,330093605,33009360501,27998000,-22.140765,-41.64897,,531,514
198921723,33,3304805,330480525,33048052500,28400000,-21.520792,-41.70298,PLANTACAO BANANA,102,515
110148510,33,3304409,330440915,33044091500,27475000,-22.800344,-44.191377,,547,516
110868043,33,3304805,330480520,33048052000,28400000,-21.560658,-41.686052,,547,517
110547489,33,3304805,330480505,33048050500,28400000,-21.792878,-41.855791,,419,518
199272591,33,3305000,330500030,33050003000,28200000,-21.855878,-41.139663,SEM NOME,425,519
112897630,33,3303401,330340135,33034013500,28633317,-22.292402,-42.42169,SITIO PALMEIRAS,531,520
110859898,33,3300902,330090230,33009023000,28430000,-21.634196,-42.010767,,156,521
202079569,33,3301009,330100930,33010093000,28020886,-21.781899,-41.592122,SITIO,500,522
46832904,33,3305133,330513305,33051330500,28455000,-21.417905,-42.023971,GALPAO,1,523
198559527,33,3304201,330420110,33042011000,27537000,-22.453002,-44.396317,CURRAL,420,524
198507628,33,3304102,330410210,33041021000,28396000,-20.853338,-41.92679,CURRAU,188,525
113038456,33,3301009,330100955,33010095500,28099899,-21.39242,-41.446967,,392,526
110071709,33,3305307,330530710,33053071000,28555000,-21.850285,-42.11499,,110,527
112837034,33,3304607,330460720,33046072000,28777000,-21.993746,-41.786824,,247,528
42544561,33,3303104,330310410,33031041000,28380000,-21.116697,-41.902986,,209,529
98776728,33,3303906,330390615,33039061500,25770000,-22.42703,-43.066867,GADO,6,530
199483925,33,3306206,330620630,33062063000,27700000,-22.391357,-43.506698,ROGERIO,209,531
43373416,33,3304128,330412820,33041282000,27410000,-22.284348,-44.184175,FAZENDA DO DIEGO,135,532
197689478,33,3301009,330100980,33010098000,28010000,-21.671518,-41.260998,BALANCA SANTANA,43,533
110867074,33,3304508,330450805,33045080500,27660000,-22.141708,-43.616269,,484,534
41164743,33,3300605,330060530,33006053000,28360000,-21.267009,-41.561411,CURRAL,387,535
110572023,33,3300159,330015905,33001590500,28495000,-21.673785,-42.156443,,194,536
110860708,33,3301157,330115705,33011570500,28180000,-21.535628,-41.539291,,456,537
46832530,33,3305133,330513305,33051330500,28455000,-21.426944,-42.000045,,506,538
110497666,33,3304755,330475515,33047551500,28230000,-21.335945,-41.198749,RESFRIADOR,461,539
110867912,33,3304805,330480520,33048052000,28400000,-21.594492,-41.708725,,52,540
113128002,33,3304805,330480515,33048051500,28400000,-21.621721,-41.885937,,581,541
110870055,33,3305752,330575205,33057520500,24890000,-22.790829,-42.761418,,537,542
112825920,33,3301108,330110820,33011082000,28510000,-21.862788,-42.403512,,604,543
199128366,33,3305158,330515805,33051580500,25780000,-22.177038,-42.929239,ESTUFA,405,544
205150700,33,3305802,330580205,33058020500,25980250,-22.317173,-42.994449,HARAS SAO JOSE,237,545
112937264,33,3305802,330580210,33058021000,25977401,-22.271022,-42.774303,,551,546
112707140,33,3300803,330080305,33008030500,28680000,-22.583929,-42.855554,,562,547
99271939,33,3305703,330570310,33057031000,28637000,-22.14878,-42.657693,LAVOURA,468,548
112942387,33,3305802,330580215,33058021500,25990240,-22.326439,-42.90518,,115,549
110860187,33,3300936,330093605,33009360502,27998000,-22.234963,-41.66575,,251,550
99130113,33,3305901,330590110,33059011000,28757971,-22.184653,-42.202869,PANTACAO DIVERSA,305,551
197730233,33,3302403,330240305,33024030502,27979000,-22.308845,-41.784123,SEM NOME,48,552
112726605,33,3304102,330410215,33041021500,28390000,-20.847155,-41.884147,,312,553
113129532,33,3304805,330480505,33048050500,28400000,-21.678666,-41.705023,,515,554
99132731,33,3301157,330115710,33011571000,28180000,-21.494941,-41.507932,GADO,192,555
110861280,33,3301405,330140505,33014050500,28740000,-22.090177,-41.849472,FAZENDA CALCADA,32,556
112800676,33,3302106,330210625,33021062500,28570000,-21.66429,-42.004154,CRIACAO DE PORCO E DE GALINHA,394,557
99221020,33,3304300,330430005,33043000500,28800000,-22.78789,-42.626314,SITIO,70,558
98813995,33,3300159,330015905,33001590500,28495000,-21.615662,-42.134452,CURRAL,318,559
112720787,33,3300902,330090215,33009021500,28445000,-21.488282,-41.944715,,154,560
110869276,33,3305406,330540620,33054062000,25886000,-21.994015,-42.846524,,462,561
112894977,33,3303401,330340115,33034011500,28635705,-22.217663,-42.643138,,156,562
43122579,33,3303500,330350005,33035000521,26062610,-22.644925,-43.397556,CRIACAO DE GALINHAS,260,563
112894002,33,3303401,330340115,33034011500,28621455,-22.276481,-42.65532,,27,564
112733921,33,3305901,330590120,33059012000,28765972,-22.250179,-42.239443,,119,565
98892659,33,3304805,330480505,33048050500,28400000,-21.664144,-41.68307,,468,566
110152731,33,3302304,330230405,33023040500,28350000,-21.308391,-42.158933,,483,567
197995857,33,3302403,330240305,33024030502,27910000,-22.315295,-41.75651,SITIO,257,568
112516711,33,3303005,330300505,33030050500,28460000,-21.42793,-42.145126,,154,569
197215958,33,3301009,330100930,33010093000,28125000,-21.718287,-41.610814,CURRAL,436,570
197203435,33,3301009,330100915,33010091500,28120000,-21.879299,-41.576534,LEITE,165,571
99111296,33,3304201,330420105,33042010500,27516240,-22.565393,-44.44871,FAZENDA,298,572
40710725,33,3301157,330115705,33011570500,28180000,-21.452781,-41.533813,,98,573
42682112,33,3304151,330415105,33041510500,28735000,-22.110843,-41.203333,CURRAL,119,574
43326558,33,3304128,330412805,33041280500,27430010,-22.406946,-44.258316,AGROPET DO MAGUINHO,116,575
40704104,33,3301108,330110815,33011081500,28520000,-21.899228,-42.222213,,188,576
96511410,33,3304805,330480510,33048051000,28400000,-21.714719,-41.933839,CURRAL,275,577
99069977,33,3305802,330580215,33058021500,25985110,-22.130872,-42.756996,PRODUTOR,222,578
98846324,33,3300159,330015905,33001590500,28495000,-21.642725,-42.076589,,70,579
198526333,33,3304151,330415105,33041510500,28735000,-22.118362,-41.621527,CURRAL,262,580
197217397,33,3301009,330100935,33010093500,28020889,-21.410771,-41.281394,FAZENDA,415,581
43317062,33,3304102,330410215,33041021500,28398000,-20.807404,-41.830175,DEPOSITO DE CAFE,230,582
43317208,33,3304102,330410215,33041021500,28398000,-20.785328,-41.879882,GALINHEIRO,298,583
110859470,33,3300506,330050615,33005061500,28660000,-22.271965,-42.319517,,11,584
112939428,33,3305802,330580210,33058021000,25985010,-22.169117,-42.759822,LAVOURA,588,585
197695613,33,3301009,330100915,33010091500,28120000,-21.84838,-41.506612,CURRAL,114,586
196765392,33,3301009,330100930,33010093000,28110000,-21.724299,-41.544474,GALINHA PORCO COCO CAJU BANANA CAJA,146,587
40704262,33,3301108,330110815,33011081500,28520000,-21.903073,-42.287857,,182,588
198920927,33,3304805,330480525,33048052500,28400000,-21.503958,-41.704193,POMAR FRUTAS,82,589
98126611,33,3304300,330430010,33043001000,28810000,-22.756511,-42.549165,GADO E CAVALO,516,590
110869911,33,3305703,330570305,33057030500,28637000,-22.109794,-42.750191,ROCA DO MARCIO,369,591
196819377,33,3301405,330140510,33014051000,28740000,-22.13938,-41.754042,CURRAL,16,592
197245462,33,3301405,330140505,33014050500,28740000,-22.062607,-41.870008,CURRAL,187,593
98086179,33,3301900,330190010,33019001000,24800001,-22.817038,-42.842415,SITIO 98,199,594
112937853,33,3305802,330580210,33058021000,25985010,-22.185934,-42.763306,,353,595
45628728,33,3304904,330490410,33049041000,24752225,-22.869882,-42.975912,PLANTACAO DE QUIABO E AIPIM,511,596
198987784,33,3304557,330455705,33045570522,21854260,-22.839481,-43.504401,CRIACAO DE ANIMAIS,192,597
43091221,33,3303906,330390610,33039061000,25725150,-22.422846,-43.205252,SITIO R DA JABOTICABA,164,598
199637836,33,3305000,330500030,33050003000,28200000,-21.88179,-41.128936,SEM NOME,551,599
46857036,33,3305554,330555405,33055540500,23890096,-22.812658,-43.747387,CURRAL,363,600
41159960,33,3300605,330060540,33006054000,28360000,-21.175718,-41.657553,CURRAL,297,601
204703012,33,3304805,330480505,33048050500,28400000,-21.824611,-41.900955,BANANA,609,602
113136728,33,3305703,330570315,33057031500,28637000,-22.148709,-42.593833,,375,603
198413741,33,3303609,330360905,33036090500,26600000,-22.641845,-43.730204,FAZENDA DO SR PAULO,304,604
110572951,33,3302908,330290810,33029081000,26900000,-22.516366,-43.487224,,368,605
112934733,33,3305802,330580210,33058021000,25995570,-22.291228,-42.735099,,313,606
110572038,33,3300159,330015905,33001590500,28495000,-21.623101,-42.137584,CURRAL,135,607
199478602,33,3304706,330470650,33047065000,28470000,-21.610966,-42.327176,SN,33,608
110862162,33,3302007,330200715,33020071500,23812145,-22.697722,-43.788852,,343,609
98126614,33,3304300,330430010,33043001000,28810000,-22.736864,-42.552577,GADO,42,610
110150935,33,3301405,330140505,33014050500,28740000,-22.145984,-41.86185,,426,611
198918410,33,3304805,330480520,33048052000,28400000,-21.613599,-41.637953,PLANTACAO,350,612
110865178,33,3303856,330385605,33038560500,26980000,-22.36411,-43.301505,CURRAL BOI,151,613
110861548,33,3301603,330160310,33016031000,28655000,-21.977103,-42.540008,,410,614
