COD_UNICO_ENDERECO,COD_UF,COD_MUNICIPIO,COD_DISTRITO,COD_SUBDISTRITO,CEP,LATITUDE,LONGITUDE,DSC_ESTABELECIMENTO,CAPACIDADE,IDProd
223955225,33,3301009,330100930,33010093000,28125000,-21.778725,-41.588633,COCO MANGA GALINHA GALIOLO LARANJA,401,301
42544852,33,3303104,330310410,33031041000,28380000,-21.056299,-41.911338,CACHOEIRA DO CAVALO,559,302
110113995,33,3300209,330020915,33002091500,28989055,-22.719208,-42.208692,,832,303
110863111,33,3302304,330230405,33023040500,28350000,-21.203368,-42.092078,,1657,304
112842091,33,3304706,330470650,33047065000,28470000,-21.62775,-42.292317,,1336,305
41163759,33,3300605,330060520,33006052000,28360000,-21.063649,-41.790273,GALINHEIRO,1484,306
99085600,33,3300506,330050615,33005061500,28660000,-22.245897,-42.30426,LAVOURA LEGUMES,298,307
199043373,33,3304805,330480520,33048052000,28400000,-21.557766,-41.681474,CHACARA,1440,308
110868065,33,3305000,330500010,33050001000,28200000,-21.721489,-41.109442,SITIO,518,309
110860711,33,3301157,330115705,33011570500,28180000,-21.534508,-41.546353,,969,310
46597714,33,3305901,330590120,33059012000,28765000,-22.161564,-42.140464,SITIO BARRO ALTO,573,311
41164782,33,3300605,330060530,33006053000,28360000,-21.257263,-41.517582,,272,312
110572887,33,3302809,330280905,33028090500,26700000,-22.559979,-43.76386,,1717,313
110499037,33,3305802,330580210,33058021000,25995520,-22.225008,-42.745135,HORTALICAS,1790,314
110506183,33,3303401,330340115,33034011500,28635583,-22.304517,-42.660172,,714,315
112806266,33,3302106,330210615,33021061500,28570000,-21.739327,-42.040452,,983,316
112735245,33,3305901,330590120,33059012000,28765971,-22.194567,-42.184019,,1946,317
112808143,33,3302106,330210605,33021060500,28570000,-21.710962,-42.078074,,1692,318
110572467,33,3301850,330185005,33018500500,25940300,-22.551868,-42.897121,,1540,319
110547725,33,3304805,330480520,33048052000,28400000,-21.545299,-41.709316,,1871,320
42544081,33,3303104,330310407,33031040700,28380000,-20.990125,-41.819885,CURRAL,683,321
99161152,33,3302403,330240315,33024031500,27910000,-22.39281,-42.121587,,276,322
199285796,33,3306206,330620610,33062061000,27700000,-22.265277,-43.382723,SIRIDO,1813,323
197433011,33,3300407,330040720,33004072000,27310000,-22.403455,-44.103256,SITIO LAGOA AZUL,975,324
99393079,33,3304755,330475505,33047550500,28230000,-21.662495,-41.134129,FAZENDA,818,325
110860153,33,3300936,330093605,33009360503,27998000,-22.193237,-41.571569,,518,326
198216553,33,3304557,330455705,33045570524,23510110,-22.979874,-43.679324,CABELUDO DA CARROCA,1966,327
98185574,33,3301207,330120715,33012071500,28644000,-21.84548,-42.539244,CRIACAO DE GADO,740,328
42151891,33,3302205,330220505,33022050500,28300000,-21.176608,-41.844844,VAGO,1155,329
112892621,33,3303401,330340115,33034011500,28621455,-22.275081,-42.651542,,632,330
112524506,33,3304300,330430005,33043000500,28800000,-22.797631,-42.629402,,156,331
110572597,33,3301900,330190010,33019001000,24804002,-22.808443,-42.865351,SEM DEFINICAO,63,332
112726215,33,3304102,330410210,33041021000,28396000,-20.928301,-41.950487,,1424,333
98823663,33,3303906,330390623,33039062300,25725000,-22.301438,-43.061774,HORTALICAS,41,334
112629005,33,3303104,330310410,33031041000,28380000,-21.09434,-41.879321,,1713,335
113213895,33,3304755,330475505,33047550500,28230000,-21.473046,-41.172432,,806,336
99221024,33,3304300,330430005,33043000500,28800000,-22.786722,-42.627396,SITIO,282,337
40632730,33,3301009,330100970,33010097000,28118000,-22.081062,-41.744225,CURAL,1312,338
197506613,33,3300605,330060510,33006051000,28360000,-20.991314,-41.795376,CURRAL,710,339
202085776,33,3301009,330100975,33010097500,28070455,-21.934371,-41.343115,FAZENDA DE CAVALOS,1016,340
197517947,33,3302106,330210605,33021060500,28570000,-21.724521,-42.081167,CURRAL,1937,341
98978422,33,3305000,330500010,33050001000,28200000,-21.73939,-41.126252,A,430,342
112509812,33,3302403,330240325,33024032500,27980000,-22.237248,-41.991555,,148,343
46864860,33,3306156,330615605,33061560500,28375000,-20.861146,-41.831871,,1861,344
46695488,33,3306008,330600805,33060080500,25811430,-22.085808,-43.185395,ESTABULO,1605,345
112842948,33,3304706,330470617,33047061700,28470000,-21.435934,-42.270735,,56,346
43424129,33,3303856,330385610,33038561000,26950000,-22.328748,-43.418392,CURRAL DO ROBERTO,1592,347
42215435,33,3302205,330220530,33022053000,28300000,-21.182642,-41.966855,CURAL DE BOIS,582,348
46811655,33,3300308,330030820,33003082000,27160000,-22.368105,-43.943027,CRIACAO DE GADO DE LEITE,842,349
110869292,33,3305406,330540615,33054061500,25882000,-21.939212,-42.716755,,1481,350
201564328,33,3300159,330015905,33001590500,28495000,-21.617982,-42.136611,CURRAL,1958,351
110866825,33,3304409,330440905,33044090500,27460000,-22.760661,-44.172619,,238,352
199637913,33,3305000,330500030,33050003000,28200000,-21.878373,-41.145085,SEM NOME,1767,353
110115989,33,3306156,330615605,33061560500,28375000,-20.834187,-41.79081,,756,354
197556166,33,3300605,330060530,33006053000,28360000,-21.262929,-41.562295,SITIO CANTINHO DO CEU,1616,355
110871101,33,3306206,330620630,33062063000,27770000,-22.370998,-43.52717,,1798,356
113136073,33,3305703,330570310,33057031000,28637000,-22.223642,-42.689147,,1317,357
99161482,33,3304300,330430005,33043000500,28800000,-22.744577,-42.632884,SITIO,1438,358
196507858,33,3300308,330030805,33003080500,27150899,-22.4298,-43.772179,COCHEIRA DESATIVADA,1147,359
98696546,33,3300209,330020915,33002091500,28974795,-22.663183,-42.17349,EXTRACAO EUCALIPTO E GADO BOVINO,675,360
197008717,33,3300605,330060520,33006052000,28360000,-21.089017,-41.819494,CURRAL,801,361
98803203,33,3304805,330480520,33048052000,28400000,-21.583527,-41.792805,FAZENDA,50,362
198101153,33,3304102,330410215,33041021500,28390000,-20.829562,-41.823027,GALPAO,522,363
112683649,33,3300506,330050620,33005062000,28660000,-22.209969,-42.347499,,176,364
99075631,33,3304706,330470650,33047065000,28470000,-21.675599,-42.239324,CRIACAO GADO,932,365
112940506,33,3305802,330580210,33058021000,25995287,-22.229153,-42.763839,PRODUTOR DE HORTALICA,929,366
109666296,33,3302403,330240327,33024032700,27910000,-22.2424,-42.145875,SITIO VITORIA,984,367
43103295,33,3304201,330420130,33042013000,27534160,-22.329081,-44.387584,,582,368
203466948,33,3303955,330395505,33039550500,27197000,-22.52719,-44.007168,GALINHEIRO,752,369
99221225,33,3304300,330430005,33043000500,28800000,-22.768834,-42.605988,SITIO,1869,370
113145216,33,3305703,330570305,33057030500,28637000,-22.02061,-42.656694,,1668,371
112808340,33,3302106,330210625,33021062500,28570000,-21.657681,-42.033832,CURRAL,1711,372
110870310,33,3305901,330590120,33059012000,28765000,-22.189389,-42.144386,,275,373
96725692,33,3305703,330570310,33057031000,28637000,-22.098473,-42.653534,CRIACAO DE PORCO,1720,374
112690911,33,3305307,330530710,33053071000,28550000,-21.825365,-42.0646,,741,375
41159965,33,3300605,330060540,33006054000,28360000,-21.182443,-41.652912,,422,376
112824452,33,3301108,330110820,33011082000,28500000,-21.929201,-42.39522,,41,377
197703381,33,3304201,330420130,33042013000,27540230,-22.327432,-44.355309,FAZENDA CACHOEIRA,1927,378
196765726,33,3301009,330100930,33010093000,28110000,-21.731291,-41.53436,BANANA GADO AIPIM COCO MANGA,162,379
112722159,33,3300902,330090210,33009021000,28430000,-21.51401,-42.010539,,478,380
110572604,33,3301900,330190019,33019001900,24846005,-22.839674,-42.799279,,309,381
110868840,33,3305307,330530705,33053070500,28555000,-21.910068,-42.141311,,1729,382
110863554,33,3302502,330250235,33025023500,25931128,-22.619818,-43.11144,,845,383
112709069,33,3300803,330080305,33008030500,28690000,-22.544319,-42.713341,SITIO PAVUNA,1527,384
43317168,33,3304102,330410215,33041021500,28398000,-20.797435,-41.885438,CHIQUEIRO E GALINHEIRO,691,385
109869656,33,3302205,330220515,33022051500,28300000,-21.104578,-42.058092,SITIO,584,386
98884882,33,3300209,330020910,33002091000,28974798,-22.768323,-42.422675,,632,387
99128085,33,3305802,330580215,33058021500,25964007,-22.268489,-42.940426,PRODUTOR,1648,388
41161559,33,3300605,330060510,33006051000,28360000,-21.034872,-41.768553,,1538,389
112898050,33,3303401,330340115,33034011500,28635583,-22.206333,-42.636579,,270,390
197955966,33,3302205,330220515,33022051500,28300000,-21.140184,-42.173151,CURRAL DE BOIS,1131,391
112896629,33,3303401,330340125,33034012500,28615000,-22.406168,-42.315164,,538,392
98609467,33,3305752,330575205,33057520500,24890000,-22.732105,-42.724661,CURRAL,1935,393
199314211,33,3305158,330515805,33051580500,25780000,-22.166918,-42.98222,CRIACAO DE AVES,1098,394
112516107,33,3303005,330300510,33030051000,28460000,-21.439889,-42.083455,,9,395
113063662,33,3301009,330100940,33010094000,28120000,-21.960449,-40.988299,PLANTACAO,630,396
202080186,33,3301009,330100930,33010093000,28020886,-21.804586,-41.632197,BANANA,1550,397
98997871,33,3305802,330580210,33058021000,25985010,-22.172773,-42.756385,PRODUTOR,1371,398
113129153,33,3304805,330480520,33048052000,28400000,-21.575049,-41.750988,,748,399
110868984,33,3305307,330530707,33053070700,28555000,-21.792197,-41.978224,SITIO,833,400
199096524,33,3305554,330555405,33055540500,23891840,-22.669769,-43.65509,AGRICULTURA DE BANANAS,1195,401
198136240,33,3304151,330415105,33041510500,28735000,-22.066328,-41.29185,CURRAL,1822,402
110860028,33,3300902,330090230,33009023000,28430000,-21.608205,-41.990348,,170,403
113224646,33,3304755,330475515,33047551500,28230000,-21.29734,-41.154159,,998,404
197363544,33,3303401,330340105,33034010500,28634438,-22.211642,-42.575193,GRANJA SANTO ANTONIO,967,405
198918147,33,3304805,330480520,33048052000,28400000,-21.613215,-41.63124,CURRAL,885,406
112898274,33,3303401,330340125,33034012500,28633317,-22.351573,-42.37207,,386,407
112943008,33,3305802,330580215,33058021500,25985010,-22.153092,-42.778012,,1542,408
198114604,33,3304524,330452405,33045240500,28890001,-22.45043,-41.913039,CURRAL,1395,409
215373768,33,3300308,330030815,33003081500,27170000,-22.387753,-43.890276,SEM NOME,541,410
41866003,33,3303401,330340115,33034011500,28635990,-22.324573,-42.655988,SITIO BOA VISTA,1566,411
112733768,33,3305901,330590120,33059012000,28765972,-22.280912,-42.254106,,770,412
43317277,33,3304102,330410215,33041021500,28398000,-20.793486,-41.828958,CURRAL DE BOVINOS,1839,413
110860587,33,3301108,330110810,33011081000,28525000,-21.801161,-42.314276,,1391,414
199031566,33,3304755,330475515,33047551500,28230000,-21.367699,-41.186825,SN,1842,415
110870871,33,3306156,330615605,33061560500,28375000,-20.943576,-41.870559,,506,416
46832765,33,3305133,330513305,33051330500,28455000,-21.35613,-41.970409,CURRAL,526,417
113045522,33,3301009,330100930,33010093000,28125000,-21.693386,-41.56755,CRIA BOI TEM CURRAU PLANTACAO DE LARANJA AIPIM COCO,1949,418
42020915,33,3302106,330210607,33021060700,28585000,-21.709569,-42.130246,SITIO MESQUITA,740,419
46696270,33,3306008,330600805,33060080500,25821550,-22.12698,-43.148675,,1705,420
199805791,33,3305802,330580210,33058021000,25961175,-22.329831,-42.814071,GALINHEIRO,502,421
41160300,33,3300605,330060505,33006050500,28360000,-21.215198,-41.713983,CURRAL,750,422
197750564,33,3303104,330310405,33031040500,28380000,-21.047315,-42.017677,SEM NOME,310,423
112707629,33,3300803,330080305,33008030500,28680000,-22.515822,-42.847138,,1194,424
110860635,33,3301108,330110810,33011081000,28525000,-21.795031,-42.269873,,1045,425
110862257,33,3302007,330200705,33020070500,23815000,-22.844855,-43.744854,,1108,426
197245405,33,3301405,330140505,33014050500,28740000,-22.060862,-41.866662,CURRAL,1818,427
99271937,33,3305703,330570310,33057031000,28637000,-22.149395,-42.658803,PLANTACAO DIVERSA,1783,428
110869269,33,3305406,330540615,33054061500,25886000,-21.98454,-42.717728,SITIO DOS VALES,1332,429
110862894,33,3302205,330220525,33022052500,28300900,-21.361692,-41.763019,,670,430
201918410,33,3300902,330090220,33009022000,28435000,-21.454723,-41.779117,CURRAL SEM TELHADO,1764,431
110858789,33,3300209,330020910,33002091000,28974798,-22.720128,-42.330153,,1116,432
113049248,33,3301009,330100950,33010095000,28020823,-22.092546,-41.186373,,1118,433
199031873,33,3304755,330475515,33047551500,28230000,-21.371055,-41.153253,SN,321,434
98813979,33,3300159,330015905,33001590500,28495000,-21.65363,-42.185065,CURRAL,1721,435
110859484,33,3300605,330060505,33006050500,28360000,-21.130844,-41.729559,CHIQUEIRO,1822,436
98823801,33,3304805,330480525,33048052500,28400000,-21.552714,-41.754505,LAVOURA,564,437
112717923,33,3300902,330090210,33009021000,28430000,-21.610321,-42.065194,SITIO DESENGANO,274,438
110861499,33,3301603,330160305,33016030500,28655000,-22.011027,-42.553257,,437,439
112505918,33,3301157,330115705,33011570500,28180000,-21.535469,-41.642187,,1680,440
224489325,33,3302270,330227005,33022700505,26450100,-22.638687,-43.60449,ESTABULO,1590,441
112808004,33,3302106,330210605,33021060500,28570000,-21.712699,-42.075289,,13,442
197237027,33,3301009,330100915,33010091500,28115000,-21.974413,-41.513225,LUIZ CLAUDIO BARRETO,1269,443
113114686,33,3302205,330220510,33022051000,28300000,-21.297698,-41.65055,,1311,444
113117066,33,3302205,330220510,33022051000,28300000,-21.319736,-41.617289,,1478,445
113050165,33,3301009,330100980,33010098000,28175000,-21.653695,-41.240702,SITIO DE COQUEIROS,174,446
110859162,33,3300407,330040705,33004070500,27321800,-22.51767,-44.173362,,845,447
110864636,33,3303500,330350005,33035000521,26061627,-22.68343,-43.486288,,799,448
110072831,33,3301702,330170215,33017021500,25275130,-22.59862,-43.238434,,746,449
113136152,33,3305703,330570310,33057031000,28637000,-22.20694,-42.676892,,1410,450
197269078,33,3301702,330170205,33017020500,25086570,-22.80428,-43.277227,CRIADOR DE BIXO,1856,451
46857332,33,3305554,330555405,33055540500,23890096,-22.779763,-43.739735,,117,452
98098780,33,3301009,330100905,33010090507,28021455,-21.777518,-41.238731,CRIACAO DE GADO E CULTIVO DE CANA,1706,453
197673872,33,3302056,330205605,33020560500,28250000,-21.440818,-41.693553,PRANTACAO DE AINPIM,1923,454
113219843,33,3304755,330475505,33047550500,28230000,-21.456563,-41.085431,,482,455
198018361,33,3303856,330385610,33038561000,26980000,-22.333588,-43.482045,PLANTACAO DE MARACUJA,1219,456
96725583,33,3305604,330560420,33056042000,28820000,-22.466764,-42.306501,BAIA,1822,457
113224307,33,3304755,330475505,33047550500,28230000,-21.521133,-41.124687,CASA DE CAMPO,35,458
112936702,33,3305802,330580210,33058021000,25985010,-22.173684,-42.757964,,1024,459
112833400,33,3304607,330460705,33046070500,28777000,-21.977279,-42.016749,,923,460
46962628,33,3305703,330570325,33057032500,28637000,-22.186904,-42.711114,AGRICULTURA,1662,461
198523138,33,3304755,330475505,33047550500,28230000,-21.518863,-41.18504,LAVOURA DE CANA,1479,462
110870014,33,3305752,330575205,33057520500,24890000,-22.783681,-42.750872,,454,463
112729329,33,3304102,330410215,33041021500,28398000,-20.803515,-41.911347,,1300,464
99026110,33,3305802,330580210,33058021000,25977400,-22.282542,-42.86412,DISTRIBUICAO DE VERDURAS,521,465
113565057,33,3301405,330140510,33014051000,28740000,-22.141262,-41.76827,,1445,466
41586874,33,3301009,330100950,33010095000,28143000,-21.906516,-41.16016,FAZENDA DO COQUEIRO,1059,467
110863853,33,3302700,330270005,33027000500,24911850,-22.905317,-42.879631,,215,468
40997447,33,3301207,330120705,33012070500,28640000,-21.95389,-42.562107,CURRAU,816,469
109869684,33,3302205,330220520,33022052000,28300000,-21.269771,-42.037705,GADO DE CORTE,1352,470
110861030,33,3301207,330120715,33012071500,28640000,-21.835998,-42.545893,,1550,471
112540357,33,3306156,330615605,33061560500,28375000,-20.858074,-41.782476,,1148,472
99024144,33,3305000,330500030,33050003000,28200000,-21.87048,-41.142881,ABACAXI,1580,473
197237389,33,3301009,330100915,33010091500,28115000,-21.986696,-41.531032,CRICAO DE GADO,198,474
197283846,33,3301603,330160305,33016030500,28650000,-22.051019,-42.540647,PLANTACAO,743,475
110148542,33,3304409,330440925,33044092500,27460000,-22.852268,-44.052263,,1035,476
224553763,33,3306305,330630505,33063050500,27214215,-22.4898,-44.103176,SITIO,326,477
110869598,33,3305604,330560415,33056041500,28820000,-22.57151,-42.527422,,843,478
199638004,33,3305000,330500030,33050003000,28200000,-21.887504,-41.132318,SEM NOME,1150,479
41000566,33,3301207,330120715,33012071500,28640000,-21.815689,-42.509626,CURRAL,1254,480
43272111,33,3304409,330440915,33044091500,27475000,-22.827504,-44.145803,CRIACAO DE GADO LEITEIRO,676,481
42025505,33,3302106,330210625,33021062500,28595000,-21.6437,-41.964264,CURRAL DE BOI,222,482
197707541,33,3302908,330290810,33029081000,26910000,-22.477378,-43.510346,SITIO VOVO CLARA,156,483
112631475,33,3303856,330385610,33038561000,26950000,-22.322842,-43.319941,,1356,484
43363517,33,3303807,330380710,33038071000,23970000,-23.265609,-44.706645,CACHACARIA AGUARDENTE,1738,485
46921558,33,3306206,330620630,33062063000,27700000,-22.375903,-43.526138,CRIACAO DE GADO,1277,486
110867952,33,3304805,330480505,33048050500,28400000,-21.664597,-41.795964,,515,487
199250567,33,3305133,330513305,33051330500,28455000,-21.367775,-42.003706,CURRAL,781,488
98155698,33,3305703,330570305,33057030500,28637000,-22.091513,-42.652654,PLANTACAO,828,489
110858947,33,3300308,330030805,33003080500,27113000,-22.379815,-43.813133,,1652,490
40996691,33,3305406,330540615,33054061500,25887000,-21.877539,-42.666962,SITIO BELVEDERE,1760,491
197002058,33,3301405,330140510,33014051000,28740000,-22.141366,-41.742583,SITIO C 22,67,492
199187695,33,3304805,330480505,33048050500,28400000,-21.674033,-41.67903,GALINHEIRO,1117,493
110114894,33,3303104,330310407,33031040700,28380000,-21.020077,-41.847002,,735,494
110572221,33,3300951,330095105,33009510500,25870000,-22.058747,-43.197262,,408,495
110124119,33,3301157,330115710,33011571000,28180000,-21.473342,-41.463832,,224,496
46451252,33,3305406,330540605,33054060500,25880000,-21.987406,-42.902491,COOPERATIVA AGROPECUARIA DE SAPUCAIA LTDA,129,497
110177456,33,3305158,330515805,33051580500,25780000,-22.142702,-42.877906,GRANJA,950,498
110864881,33,3303708,330370805,33037080500,25850000,-22.104324,-43.324092,,1516,499
113129143,33,3304805,330480520,33048052000,28400000,-21.56169,-41.74897,,504,500
