COD_UNICO_ENDERECO,COD_UF,COD_MUNICIPIO,COD_DISTRITO,COD_SUBDISTRITO,CEP,LATITUDE,LONGITUDE,DSC_ESTABELECIMENTO,CAPACIDADE,IDProd
110177478,33,3305158,330515805,33051580500,25780000,-22.17673,-42.952364,LAVOURAS,253,504
110083375,33,3300407,330040705,33004070500,27320400,-22.503053,-44.190975,,150,505
199379299,33,3306107,330610705,33061070500,27600000,-22.268084,-43.769962,PLANTACAO DE MILHO,187,506
110866858,33,3304409,330440905,33044090500,27460000,-22.818318,-44.111591,,128,507
197759744,33,3303104,330310410,33031041000,28380000,-21.060732,-41.891718,CURRAL,197,508
42350886,33,3302502,330250235,33025023500,25916420,-22.601998,-43.104408,PRODUCAO DE HORTALICAS,284,509
113111129,33,3302205,330220525,33022052500,28300000,-21.278799,-41.786782,,128,510
199089360,33,3304706,330470605,33047060500,28470000,-21.554583,-42.174323,CRIADOR DE GALINHA,234,511
199250789,33,3305901,330590110,33059011000,28757000,-22.140924,-42.202248,CURRAL,145,512
112691199,33,3305307,330530705,33053070500,28550000,-21.976462,-42.118748,,138,513
41058480,33,3301306,330130605,33013060500,28860000,-22.454907,-42.260295,SITIO POCO VERDE,273,514
197000103,33,3300506,330050605,33005060500,28660000,-22.132279,-42.410289,CRIACAO DE ANIMAIS,153,515
112509475,33,3302403,330240325,33024032500,27910000,-22.279123,-41.992933,,41,516
41514375,33,3301009,330100915,33010091500,28115000,-21.956384,-41.579331,CURRAU,274,517
197474339,33,3302106,330210605,33021060500,28570000,-21.698551,-42.068039,CURRAL,44,518
113048284,33,3301009,330100930,33010093000,28020888,-21.746977,-41.638481,,139,519
110069827,33,3300605,330060510,33006051000,28360000,-21.067117,-41.738587,GALINHEIRO,148,520
113135619,33,3305703,330570310,33057031000,28637000,-22.141492,-42.671817,,141,521
112737133,33,3305901,330590110,33059011000,28750000,-22.097995,-42.270459,,278,522
112509219,33,3302403,330240340,33024034000,27966687,-22.324967,-42.210837,,129,523
110869797,33,3305604,330560410,33056041000,28820000,-22.514118,-42.430878,,187,524
197697048,33,3301009,330100935,33010093500,28178000,-21.331679,-41.369708,CURRAL E GALPAO ZE LUIZ,18,525
110868579,33,3305158,330515805,33051580500,25780000,-22.128878,-42.902205,PLANTACAO DE COUVE,291,526
110859894,33,3300902,330090220,33009022000,28435000,-21.397214,-41.849905,,108,527
197699937,33,3301157,330115705,33011570500,28180000,-21.529405,-41.558951,FAZENDA SAO JOSE,270,528
110862277,33,3302007,330200705,33020070500,23830250,-22.856236,-43.854532,,42,529
41517456,33,3301009,330100920,33010092000,28020887,-21.837637,-41.509324,SEM NOME,29,530
197751174,33,3303104,330310405,33031040500,28380000,-21.0596,-42.013155,CURRAL,119,531
99128079,33,3305802,330580215,33058021500,25964007,-22.266582,-42.939754,PRODUTOR,228,532
110869056,33,3305406,330540605,33054060500,25880000,-22.015975,-42.915921,,184,533
197678406,33,3301009,330100950,33010095000,28140000,-21.979536,-41.204011,FERNANDO DA COSTA PINTO,293,534
40774914,33,3301801,330180110,33018011000,26650000,-22.49478,-43.591652,,283,535
198507552,33,3304102,330410210,33041021000,28396000,-20.863536,-41.933681,GALINHEIRO,105,536
197193545,33,3301009,330100905,33010090509,28110000,-21.83101,-41.247086,PLANTACAL,167,537
110071651,33,3305307,330530705,33053070500,28550000,-21.947505,-42.194996,,106,538
198069444,33,3304201,330420130,33042013000,27540230,-22.390223,-44.352801,LUIS ROBERTO,7,539
110867637,33,3304706,330470620,33047062000,28470000,-21.482341,-42.103652,,114,540
112631415,33,3303856,330385610,33038561000,26950000,-22.337951,-43.332995,,10,541
113039613,33,3301009,330100955,33010095500,28160000,-21.392246,-41.449647,,104,542
113128191,33,3304805,330480525,33048052500,28400000,-21.55789,-41.806322,,14,543
197750593,33,3303104,330310405,33031040500,28380000,-21.052354,-42.025908,SN,98,544
110866831,33,3304409,330440905,33044090500,27460000,-22.773648,-44.161641,,95,545
112936568,33,3305802,330580215,33058021500,25985010,-22.157835,-42.78309,PLANTACAO DE VERDURAS,153,546
110870817,33,3306156,330615605,33061560500,28375000,-20.918834,-41.818705,,232,547
113117647,33,3302205,330220505,33022050500,28300000,-21.264711,-41.85416,,58,548
112858687,33,3302056,330205605,33020560500,28250000,-21.392244,-41.642477,,239,549
110149978,33,3305406,330540615,33054061500,25882000,-21.903045,-42.726974,,134,550
110069443,33,3300506,330050605,33005060500,28660000,-22.134889,-42.34954,,64,551
216004095,33,3304524,330452405,33045240500,28899853,-22.430339,-41.945251,SEM NOME,267,552
202113241,33,3301157,330115710,33011571000,28180000,-21.486308,-41.531238,CURRAL,243,553
46793169,33,3305554,330555405,33055540500,23894085,-22.726339,-43.675749,SITIO,146,554
41161508,33,3300605,330060510,33006051000,28360000,-21.032976,-41.726423,CURRAL,199,555
46188789,33,3304706,330470605,33047060500,28470000,-21.497313,-42.118701,CURRAL,268,556
46545481,33,3306305,330630505,33063050500,27273220,-22.487536,-44.144376,CRIACAO DE PORCOS,166,557
41195952,33,3301603,330160310,33016031000,28655000,-22.070804,-42.432129,,134,558
41162636,33,3300605,330060515,33006051500,28372000,-21.204118,-41.58341,CURRAL,95,559
199272974,33,3305000,330500030,33050003000,28200970,-21.852443,-41.133919,SEM NOME,183,560
202696821,33,3302403,330240330,33024033000,27913060,-22.238004,-42.023739,SEM NOME,264,561
198544194,33,3304805,330480515,33048051500,28400000,-21.655929,-41.833816,CURRAL,52,562
196709446,33,3301009,330100905,33010090506,28022800,-21.683085,-41.486183,CHACARA,160,563
112834857,33,3304607,330460705,33046070500,28770000,-21.911237,-42.005767,,130,564
197275099,33,3302205,330220525,33022052500,28300000,-21.268995,-41.792039,SEM NOME,26,565
110869748,33,3305604,330560405,33056040500,28820000,-22.711151,-42.488467,,52,566
112524475,33,3304300,330430005,33043000500,28800000,-22.789872,-42.644055,,212,567
202072451,33,3301009,330100930,33010093000,28125000,-21.746665,-41.495973,CURRAL,18,568
113142869,33,3305703,330570310,33057031000,28637000,-22.133282,-42.659518,,152,569
96503754,33,3304607,330460705,33046070500,28770000,-21.956206,-41.984144,,257,570
198819932,33,3304805,330480515,33048051500,28400000,-21.655484,-41.87884,CURRAL,90,571
42216732,33,3302205,330220535,33022053500,28300000,-21.079033,-42.094144,SITIO VARGE ALEGRE,35,572
110075257,33,3302403,330240315,33024031500,27910000,-22.320068,-42.100342,,78,573
110870226,33,3305802,330580210,33058021000,25995290,-22.291033,-42.725211,SITIO DOS PNEUS,72,574
97880064,33,3306107,330610705,33061070500,27600000,-22.361306,-43.849063,CURRAL,189,575
110859895,33,3300902,330090220,33009022000,28435000,-21.390091,-41.860673,CURRAL,113,576
110869197,33,3305406,330540615,33054061500,25886000,-21.996888,-42.716217,CRIACAO DE ANIMAIS,32,577
110417112,33,3301009,330100935,33010093500,28165000,-21.370556,-41.394406,FAZENDA,13,578
112516507,33,3303005,330300505,33030050500,28466000,-21.399018,-42.153287,,129,579
43270489,33,3304102,330410210,33041021000,28396000,-20.929868,-41.954041,LIMPA ARROZ,36,580
199684005,33,3305133,330513305,33051330500,28455000,-21.344632,-41.906052,VALTRUDES LESSA ANDRADE,289,581
112846308,33,3304706,330470650,33047065000,28470000,-21.611641,-42.260026,,69,582
112726931,33,3304102,330410215,33041021500,28390000,-20.84333,-41.881823,,233,583
199342965,33,3305000,330500030,33050003000,28220000,-21.819726,-41.115111,SEM NOME,142,584
110865301,33,3303856,330385610,33038561000,26980000,-22.31355,-43.454477,CRIACAO DE GADO,171,585
197618777,33,3300803,330080305,33008030500,28680000,-22.456736,-42.657983,NAO TEM,27,586
113565199,33,3305703,330570315,33057031500,28637000,-22.168705,-42.634957,,205,587
46910401,33,3305604,330560405,33056040500,28820000,-22.642529,-42.480472,PLANTACAO DE IANHAME,88,588
110858962,33,3300308,330030805,33003080500,27113000,-22.36611,-43.810962,,214,589
98690135,33,3301603,330160305,33016030500,28650000,-22.038285,-42.535196,FAZENDA DOMINGOS,61,590
204668156,33,3304706,330470620,33047062000,28470000,-21.493335,-42.07312,SEGUNDO CURRAL DE BOIS,50,591
112817257,33,3300605,330060515,33006051500,28360000,-21.198727,-41.530365,,223,592
112891838,33,3303401,330340115,33034011500,28630991,-22.34895,-42.661244,,249,593
198987382,33,3304557,330455705,33045570522,21854002,-22.839882,-43.501055,PLANTACAO DIVERSAS,206,594
113224434,33,3304755,330475510,33047551000,28230000,-21.338837,-40.996078,,232,595
41164496,33,3300605,330060525,33006052500,28370000,-20.924501,-41.749386,,115,596
110859223,33,3300407,330040715,33004071500,27321575,-22.55637,-44.305247,,130,597
110862858,33,3302205,330220525,33022052500,28300000,-21.265115,-41.751631,,35,598
112891198,33,3303401,330340115,33034011500,28630991,-22.334455,-42.693645,,22,599
219434686,33,3301900,330190019,33019001900,24806550,-22.77215,-42.790644,GRANJA,92,600
112894905,33,3303401,330340115,33034011500,28600991,-22.273258,-42.70993,SITIO PALMITAL,250,601
113064766,33,3301009,330100950,33010095000,28020823,-21.951644,-41.212121,NAO SEI,156,602
110862896,33,3302205,330220525,33022052500,28300000,-21.3389,-41.74792,,84,603
197242363,33,3300605,330060505,33006050500,28360000,-21.189342,-41.692248,BARRACAO,179,604
99046973,33,3305802,330580210,33058021000,25995470,-22.221808,-42.797339,PRODUTOR,177,605
46864841,33,3306156,330615605,33061560500,28375000,-20.861646,-41.822007,PRODUCAO DE CAFE,160,606
113030392,33,3301009,330100905,33010090506,28022800,-21.679805,-41.491082,,209,607
46912292,33,3305604,330560405,33056040500,28820000,-22.618417,-42.459673,,113,608
112506989,33,3301157,330115710,33011571000,28180000,-21.445778,-41.523926,,34,609
45511560,33,3304805,330480525,33048052500,28400000,-21.485488,-41.742766,CRIACAO DE GADO DE CORTE,107,610
197064367,33,3302205,330220525,33022052500,28300000,-21.334448,-41.780835,CURRAL,142,611
96511343,33,3304805,330480510,33048051000,28400000,-21.689061,-41.867771,CURRAL,286,612
113112445,33,3302205,330220525,33022052500,28300000,-21.193201,-41.726789,,167,613
112939006,33,3305802,330580215,33058021500,25985040,-22.217971,-42.847533,,62,614
98063154,33,3306305,330630505,33063050500,27240550,-22.504075,-44.031932,CRIACAO DE GALINHA,48,615
46177976,33,3304607,330460730,33046073000,28770000,-22.065414,-41.911477,C,10,616
199187628,33,3304805,330480505,33048050500,28400000,-21.664365,-41.681661,CURRAL,251,617
113219718,33,3304755,330475505,33047550500,28230000,-21.569983,-41.210309,,283,618
197226937,33,3301009,330100970,33010097000,28118000,-22.062106,-41.730798,DEPOSITO,169,619
40704100,33,3301108,330110815,33011081500,28520000,-21.8899,-42.220899,CRIACAO DE GADOS,190,620
110862235,33,3302007,330200705,33020070500,23830330,-22.849133,-43.860783,,203,621
197237645,33,3301009,330100915,33010091500,28115000,-21.954576,-41.577205,PRODUCAO DE LEITE,41,622
205166300,33,3306107,330610715,33061071500,27655000,-22.208334,-43.92916,FAZENDA BOA VISTA,227,623
98951448,33,3300407,330040705,33004070500,27321800,-22.51767,-44.173362,SUINOCULTURA,184,624
112836717,33,3304607,330460720,33046072000,28777000,-22.014461,-41.801726,,203,625
113112688,33,3302205,330220525,33022052500,28300000,-21.210485,-41.7301,,297,626
110866321,33,3304151,330415105,33041510500,28735000,-22.099048,-41.61376,,197,627
113057345,33,3301009,330100950,33010095000,28020887,-22.028912,-41.181883,SEM INDENTIFICACAO,20,628
95669399,33,3304300,330430010,33043001000,28800000,-22.791274,-42.545542,CRIACAO GADO,22,629
110870930,33,3306156,330615605,33061560500,28375000,-20.8323,-41.760682,,256,630
42152817,33,3302205,330220505,33022050500,28300000,-21.246457,-41.920425,GADO LEITEIRO,149,631
41865403,33,3303401,330340115,33034011500,28635583,-22.290263,-42.645961,LAVOURA LEGUMES,16,632
98928272,33,3302700,330270005,33027000500,24906030,-22.8665,-42.750244,NAO HA,104,633
46395998,33,3305307,330530705,33053070500,28550000,-21.938804,-42.111182,,79,634
110077042,33,3304706,330470630,33047063000,28470000,-21.486893,-42.019758,,44,635
110155081,33,3304003,330400315,33040031500,27175000,-22.769137,-43.846132,,171,636
42537031,33,3303005,330300510,33030051000,28460000,-21.425161,-42.105967,HARAS VELHO PINHEIRO PLANTACAO DE EUCALIPTO,171,637
99046803,33,3305802,330580210,33058021000,25995415,-22.244247,-42.788737,,25,638
42020367,33,3302106,330210605,33021060500,28570000,-21.734506,-42.081804,CRIACAO DE GALINHA,223,639
110868544,33,3305158,330515805,33051580500,25780000,-22.123881,-42.930703,,18,640
98844348,33,3304805,330480525,33048052500,28400000,-21.52606,-41.790351,GADO,41,641
110858721,33,3300209,330020915,33002091500,28974795,-22.763073,-42.274004,,100,642
99198851,33,3304706,330470635,33047063500,28470000,-21.496595,-42.245903,,64,643
197217940,33,3301009,330100935,33010093500,28020823,-21.411666,-41.329825,DESCONHECIDO,18,644
42961497,33,3303906,330390605,33039060500,25615087,-22.507592,-43.144143,DEPOSITO GALPAO DE PRODUTOS RURAIS,165,645
197550488,33,3302403,330240325,33024032500,27910000,-22.261894,-41.996254,SEM DENOMINACAO,177,646
112837837,33,3304607,330460720,33046072000,28777000,-21.966854,-41.79995,,68,647
197758201,33,3302403,330240340,33024034000,27995000,-22.315198,-42.173077,CURRAL DE BOI,267,648
110869816,33,3305703,330570305,33057030500,28637000,-22.105045,-42.739108,,20,649
198535923,33,3304201,330420105,33042010500,27540172,-22.590057,-44.509188,CURRAU,251,650
98932181,33,3300506,330050620,33005062000,28660000,-22.21024,-42.432255,PLANTACAO DE CHUCHU,4,651
112707793,33,3300803,330080305,33008030500,28680000,-22.494444,-42.801051,,48,652
43271019,33,3304102,330410210,33041021000,28396000,-20.934912,-41.96597,CURRAU,55,653
198521769,33,3304755,330475505,33047550500,28230000,-21.533742,-41.169807,CRIACAO DE PORCOS,284,654
110868271,33,3305133,330513305,33051330500,28455000,-21.381776,-41.901957,,201,655
99024596,33,3305802,330580210,33058021000,25985010,-22.182947,-42.774838,,173,656
95653127,33,3304003,330400305,33040030500,27175000,-22.58965,-43.880317,CRIACAO DE ANIMAIS PARA CORTE,222,657
45511521,33,3304805,330480525,33048052500,28400000,-21.481192,-41.776586,CASA DE RACAO,8,658
112940889,33,3305802,330580215,33058021500,25970365,-22.136024,-42.767857,,87,659
197250739,33,3301009,330100970,33010097000,28115000,-21.986047,-41.61014,PLANTACAO DE CANA,94,660
110416780,33,3301009,330100975,33010097500,28070455,-21.909457,-41.313565,,238,661
110177357,33,3304300,330430005,33043000500,28800000,-22.787069,-42.629691,,42,662
112851249,33,3300936,330093605,33009360502,27998000,-22.260381,-41.705459,SEM NOME,78,663
98098779,33,3301009,330100905,33010090507,28021455,-21.777414,-41.238355,CULTIVO DE BANANA CANA,151,664
113046433,33,3301009,330100950,33010095000,28020823,-21.973508,-41.193449,,286,665
198118875,33,3304524,330452405,33045240500,28890001,-22.442169,-41.968013,GENILDO,223,666
110869047,33,3305307,330530710,33053071000,28550000,-21.815119,-42.102074,,210,667
110859123,33,3300407,330040705,33004070500,27323786,-22.597486,-44.115146,,227,668
113044622,33,3301009,330100980,33010098000,28175000,-21.616511,-41.29605,,281,669
198238413,33,3303906,330390620,33039062000,25770250,-22.300697,-43.112245,HIPICA,23,670
197403566,33,3301009,330100950,33010095000,28140972,-21.975141,-41.204464,SEM NOME,138,671
110869439,33,3305505,330550515,33055051500,28993460,-22.82853,-42.568001,,91,672
109869646,33,3302205,330220515,33022051500,28300000,-21.143293,-42.068321,,171,673
196676695,33,3300308,330030805,33003080500,27163100,-22.441361,-43.788686,SITIO SEM DENOMINACAO,91,674
196790685,33,3300605,330060510,33006051000,28360000,-21.035867,-41.72598,GALINHEIRO,243,675
203412629,33,3304102,330410205,33041020500,28390000,-20.947225,-42.0052,CRIACAO GADO LEITEIRO,148,676
98125328,33,3305703,330570305,33057030500,28637000,-22.115025,-42.722513,ROCA DO MAURO,222,677
110866048,33,3304128,330412805,33041280500,27459899,-22.358937,-44.254788,,95,678
108679289,33,3306107,330610715,33061071500,27655000,-22.279471,-43.935069,SITIO SANTA CRUZ,107,679
112732749,33,3305901,330590105,33059010500,28750000,-22.124226,-42.093834,,150,680
110859161,33,3300407,330040705,33004070500,27321800,-22.51767,-44.173362,,44,681
40893933,33,3301900,330190020,33019002000,24830970,-22.700813,-42.885482,ABANDONADO,243,682
46456893,33,3305406,330540625,33054062500,25884000,-22.138191,-42.842929,LAVOURA,268,683
113044179,33,3301009,330100950,33010095000,28140000,-22.060729,-41.132578,,130,684
112833479,33,3304607,330460710,33046071000,28770000,-22.034113,-42.001468,,49,685
112691783,33,3305307,330530705,33053070500,28555000,-21.944,-42.185537,,270,686
112941243,33,3305802,330580210,33058021000,25985010,-22.171774,-42.753979,,252,687
110863781,33,3302601,330260120,33026012000,23860000,-22.896222,-43.982713,,170,688
199341914,33,3305406,330540615,33054061500,25886000,-21.936709,-42.708511,CRIACAO DE ANIMAIS,203,689
46585297,33,3305802,330580210,33058021000,25976442,-22.345087,-42.850282,CRIACAO DE CABRAS,201,690
112502035,33,3300209,330020915,33002091500,28974795,-22.690765,-42.238417,,296,691
202081445,33,3301009,330100930,33010093000,28020884,-21.715981,-41.622563,CURRAL,289,692
110069812,33,3300605,330060510,33006051000,28360000,-21.032057,-41.767411,CURRAL,210,693
41161524,33,3300605,330060510,33006051000,28360000,-21.060053,-41.765162,CURRAL,179,694
42022128,33,3302106,330210615,33021061500,28575000,-21.723014,-42.006196,PRODUCAO DE LEITE,18,695
41130727,33,3301405,330140510,33014051000,28740000,-22.142797,-41.745952,,280,696
219362958,33,3304706,330470650,33047065000,28473000,-21.658545,-42.334788,N TEM,180,697
198306674,33,3304300,330430005,33043000500,28800000,-22.643658,-42.56079,SITIO JATIUCA VENDA DE EUCALIPTO,17,698
98185559,33,3301207,330120715,33012071500,28644000,-21.835783,-42.558138,CRIACAO DE ANIMAIS,241,699
113065540,33,3301009,330100985,33010098500,28165000,-21.487077,-41.352199,,184,700
113047051,33,3301009,330100955,33010095500,28155000,-21.272775,-41.396095,,284,701
113212337,33,3304755,330475510,33047551000,28230000,-21.303,-41.032218,,298,702
110864801,33,3303609,330360905,33036090500,26600000,-22.587188,-43.751448,,229,703
110070431,33,3304102,330410215,33041021500,28398000,-20.795659,-41.863141,,135,704
204680646,33,3304706,330470617,33047061700,28470000,-21.460283,-42.271797,CRIACAO DE CAVALOS,83,705
42211973,33,3302205,330220515,33022051500,28300000,-21.155048,-42.164873,SITIO,102,706
197585777,33,3300902,330090230,33009023000,28430000,-21.608274,-42.019689,CURRAL,257,707
196970925,33,3300308,330030820,33003082000,27165000,-22.346117,-44.041663,SITIO DA CASCATA,246,708
110867558,33,3304706,330470640,33047064000,28470000,-21.590577,-42.332396,,165,709
113144076,33,3305703,330570310,33057031000,28637000,-22.220667,-42.680777,,179,710
112691330,33,3305307,330530715,33053071500,28550000,-21.791677,-42.04293,ESTUFA DE MUDAS,211,711
202062325,33,3301009,330100930,33010093000,28020887,-21.83102,-41.73423,BANANA,173,712
197245393,33,3301405,330140505,33014050500,28740000,-22.05965,-41.867577,CURRAL,225,713
98974247,33,3304102,330410215,33041021500,28390000,-20.841519,-41.917655,CITRICULTURA RENATO PIROZI,263,714
98744357,33,3304201,330420105,33042010500,27512000,-22.5133,-44.363745,FAZENDA SOBRADO,18,715
112808525,33,3302106,330210625,33021062500,28570000,-21.663593,-42.030836,CURRAL,206,716
98865643,33,3303906,330390623,33039062300,25770220,-22.303161,-43.044961,LAVOURA,162,717
110870325,33,3305901,330590125,33059012500,28755000,-22.039639,-42.165011,,247,718
197633863,33,3303401,330340115,33034011500,28635990,-22.315499,-42.63933,SEM DENOMINACAO,262,719
112846143,33,3304706,330470625,33047062500,28470000,-21.612438,-42.252554,,149,720
112516603,33,3303005,330300505,33030050500,28466000,-21.412883,-42.139561,,158,721
46817683,33,3305000,330500010,33050001000,28200000,-21.792848,-41.14871,SEM NOME,45,722
196791952,33,3300605,330060530,33006053000,28360000,-21.280435,-41.582749,VAGO,76,723
110863447,33,3302502,330250220,33025022000,25938310,-22.656624,-43.201074,,274,724
110859114,33,3300308,330030820,33003082000,27160000,-22.325625,-43.973323,,118,725
112733882,33,3305901,330590120,33059012000,28765972,-22.258159,-42.230916,,176,726
43269388,33,3304102,330410205,33041020500,28390000,-20.982756,-42.090581,ORTALICAS,140,727
199341348,33,3305406,330540615,33054061500,25886000,-21.97722,-42.706333,CRIACAO DE ANIMAIS,256,728
198921027,33,3304805,330480525,33048052500,28400000,-21.528909,-41.749385,PLANTACAO DE BANANAS,25,729
198920726,33,3304805,330480525,33048052500,28400000,-21.525543,-41.717101,CRIADOR DE PIRCO,146,730
203296684,33,3303856,330385605,33038560500,26950000,-22.40386,-43.452872,ESTUFAS,280,731
112691098,33,3305307,330530715,33053071500,28550000,-21.802309,-42.015101,,46,732
113220134,33,3304755,330475515,33047551500,28230000,-21.437796,-41.190002,,195,733
112509969,33,3302403,330240327,33024032700,27966687,-22.191963,-42.087833,,214,734
42578238,33,3302403,330240305,33024030503,27970020,-22.224027,-41.749822,CRIACAO DE GADO,260,735
197476043,33,3302106,330210615,33021061500,28575000,-21.701491,-41.988166,CURRAL,153,736
41130729,33,3301405,330140510,33014051000,28740000,-22.141115,-41.746493,CRIACAO DE ANIMAIS,70,737
112837265,33,3304607,330460730,33046073000,28777000,-22.049108,-41.981163,,276,738
199114694,33,3305703,330570325,33057032500,28637000,-22.15507,-42.74308,ROCA DO FLAVIO,195,739
112894662,33,3303401,330340115,33034011500,28635990,-22.316646,-42.655549,,84,740
113111111,33,3302205,330220525,33022052500,28300000,-21.301585,-41.761303,,202,741
110864454,33,3303401,330340115,33034011500,28633317,-22.288672,-42.644007,,253,742
110858690,33,3300209,330020910,33002091000,28974795,-22.759921,-42.315774,,88,743
112682495,33,3300506,330050620,33005062000,28666000,-22.285937,-42.369377,,237,744
110860761,33,3301157,330115710,33011571000,28180000,-21.429219,-41.503026,,31,745
42110317,33,3302502,330250215,33025021500,25926834,-22.67195,-43.162927,SITIO EXPERIMENTO,237,746
98931495,33,3300209,330020910,33002091000,28974810,-22.80479,-42.417402,,77,747
110865764,33,3304003,330400305,33040030500,27175000,-22.626302,-43.957227,FAZENDA BOA ALIANCA,113,748
46803631,33,3306107,330610705,33061070500,27600000,-22.22271,-43.648897,SITIO DA PEDREIRA FAZENDA IMPERATRIZ,44,749
112719816,33,3300902,330090207,33009020700,28430000,-21.426361,-41.900636,ESTUFA,158,750
98794882,33,3304805,330480505,33048050500,28400000,-21.645632,-41.605157,SITIO DO JUVENIL PLANTACAO DE BANANEIRA,23,751
110858522,33,3300159,330015905,33001590500,28495000,-21.655772,-42.084338,,297,752
41160019,33,3300605,330060540,33006054000,28360000,-21.204042,-41.643326,CURRAL,224,753
112709165,33,3300803,330080305,33008030500,28680000,-22.559072,-42.739268,FAZENDA ICAIRA,109,754
112739035,33,3305901,330590105,33059010500,28750000,-22.064911,-42.095101,,161,755
41566917,33,3300704,330070420,33007042000,28905000,-22.74024,-42.047792,LAVOURA RESP AROLDO CARDOSO,202,756
197892341,33,3304128,330412820,33041282000,27410000,-22.259018,-44.167977,FAZENDA BOA VISTA,121,757
112735478,33,3305901,330590120,33059012000,28765971,-22.183946,-42.167604,,195,758
112843282,33,3304706,330470625,33047062500,28470000,-21.690292,-42.227918,,239,759
198918416,33,3304805,330480520,33048052000,28400000,-21.613883,-41.630883,LARANJA,236,760
110870882,33,3306156,330615605,33061560500,28375000,-20.910769,-41.906829,,293,761
42578416,33,3302403,330240305,33024030503,27966687,-22.239358,-41.819538,,198,762
197420095,33,3302700,330270005,33027000500,24930036,-22.910602,-42.859007,NAO TEM,129,763
110870305,33,3305901,330590120,33059012000,28765000,-22.191975,-42.140243,,130,764
43424129,33,3303856,330385610,33038561000,26950000,-22.328748,-43.418392,CURRAL DO ROBERTO,158,765
112696059,33,3305406,330540625,33054062500,25886000,-22.069281,-42.744311,,61,766
113055525,33,3301009,330100980,33010098000,28175000,-21.642128,-41.223744,SITIO CAMPINHO,71,767
110867038,33,3304409,330440925,33044092500,27460000,-22.855,-43.947651,,115,768
197695314,33,3301009,330100915,33010091500,28115000,-21.863513,-41.450042,CRIACAO DE GADO,74,769
41865913,33,3303401,330340115,33034011500,28635990,-22.319858,-42.654063,SITIO TMF,254,770
113112056,33,3302205,330220525,33022052500,28300000,-21.287379,-41.809123,,193,771
110572843,33,3302700,330270010,33027001000,24944660,-22.878323,-42.880865,,123,772
110866659,33,3304300,330430005,33043000500,28800000,-22.803761,-42.6219,,280,773
112843992,33,3304706,330470620,33047062000,28470000,-21.503715,-42.102773,,96,774
42544056,33,3303104,330310407,33031040700,28380000,-20.969284,-41.838438,CURRAL,9,775
41865885,33,3303401,330340115,33034011500,28630990,-22.315538,-42.658567,SITIO SAO JORGE,175,776
110862210,33,3302007,330200705,33020070500,23830655,-22.875192,-43.915317,,178,777
41514762,33,3301009,330100915,33010091500,28115000,-21.955852,-41.587654,CRIACAO DE GADO LEITEIRO,110,778
113218611,33,3304755,330475515,33047551500,28230000,-21.294103,-41.076851,,32,779
110157048,33,3305554,330555405,33055540500,23890001,-22.809073,-43.720645,,223,780
42213278,33,3302205,330220525,33022052500,28300000,-21.270543,-41.751417,VAGO,43,781
98813630,33,3304805,330480520,33048052000,28400000,-21.594424,-41.708708,CURRAL PARA GADO DE CORTE,102,782
113041691,33,3301009,330100915,33010091500,28120000,-21.869895,-41.54744,,141,783
198819836,33,3304805,330480515,33048051500,28400000,-21.678501,-41.936646,CURRAL,10,784
110157064,33,3305554,330555405,33055540500,23895275,-22.739272,-43.707591,BICHO PURO SHOPPING RURAL,180,785
98713412,33,3301603,330160310,33016031000,28650000,-22.101733,-42.459464,PLANTACAO,283,786
112937314,33,3305802,330580210,33058021000,25985010,-22.177581,-42.761977,,87,787
197399153,33,3301009,330100935,33010093500,28175000,-21.333685,-41.264448,CURRAL,208,788
197674570,33,3302056,330205605,33020560500,28250000,-21.442627,-41.709604,CURRAL,122,789
112836363,33,3304607,330460725,33046072500,28777000,-21.956385,-41.851168,,77,790
110497502,33,3304755,330475505,33047550500,28230000,-21.529545,-41.166913,,21,791
46877559,33,3306206,330620605,33062060500,27700000,-22.408977,-43.637245,CURRAL,103,792
110866862,33,3304409,330440915,33044091500,27475000,-22.785916,-44.199903,,44,793
98723765,33,3300407,330040730,33004073000,27330030,-22.578022,-44.278397,,49,794
197550225,33,3300605,330060505,33006050500,28360000,-21.145662,-41.662344,CURRAL,102,795
110859829,33,3300803,330080305,33008030500,28680000,-22.513996,-42.867002,,85,796
113129292,33,3304805,330480525,33048052500,28400000,-21.526969,-41.759179,,105,797
202529753,33,3302106,330210605,33021060500,28570000,-21.69733,-42.033269,CURRAL DE VACAS LEITEIRAS,81,798
112719055,33,3300902,330090205,33009020500,28430000,-21.544803,-41.882578,,26,799
113225920,33,3304755,330475515,33047551500,28230000,-21.362908,-41.166989,,173,800
202080359,33,3301009,330100930,33010093000,28020886,-21.746957,-41.638496,GALINHEIRO,74,801
110547462,33,3304805,330480525,33048052500,28400000,-21.525581,-41.717042,,250,802
95635069,33,3303856,330385605,33038560500,26950000,-22.399137,-43.448572,PLANTACAO DE CHUCHU,284,803
113043431,33,3301009,330100950,33010095000,28140972,-22.027423,-41.224393,,254,804
46298576,33,3304755,330475515,33047551500,28230000,-21.315082,-41.124782,CURRAL,127,805
112705266,33,3300803,330080305,33008030500,28695000,-22.661984,-42.718266,,190,806
112624173,33,3301603,330160310,33016031000,28650000,-22.104563,-42.447878,,258,807
110863144,33,3302403,330240315,33024031500,27966687,-22.365183,-42.075047,,157,808
110859371,33,3300506,330050615,33005061500,28666000,-22.175676,-42.287009,,218,809
