COD_UNICO_ENDERECO,COD_UF,COD_MUNICIPIO,COD_DISTRITO,COD_SUBDISTRITO,CEP,LATITUDE,LONGITUDE,DSC_ESTABELECIMENTO,CAPACIDADE,IDHub
219698213,33,3303500,330350005,33035000517,26297225,-22.826339,-43.598569,IGREJA CATOLICA,2080,234
41653543,33,3303203,330320305,33032030500,26535350,-22.802021,-43.408308,IBCN IGREJA BATISTA CENTRAL EM NILOPOLIS,1912,235
224504840,33,3302700,330270005,33027000500,24912335,-22.905626,-42.824838,IGREJA LEVANTAI,8064,236
198658339,33,3304904,330490425,33049042500,24410490,-22.864447,-43.07154,IGREJA ASSEMBLEIA DE DEUS MINISTERIO TEMPO DE FE,1528,237
44045726,33,3304557,330455705,33045570515,21070730,-22.846637,-43.275721,IGREJA DO CARIRI,5671,238
203842767,33,3304557,330455705,33045570515,20911300,-22.883594,-43.245406,ASSEMBLEIA DE DEUS SINAIS E PRODIGIOS,9409,239
197181205,33,3301009,330100905,33010090508,28085625,-21.732556,-41.310204,IGREJA BATISTA PARQUE RIO BRANCO,2498,240
40284140,33,3300456,330045605,33004560503,26116680,-22.745141,-43.382226,TERREORO,1720,241
42560594,33,3303302,330330205,33033020500,24110256,-22.860848,-43.102412,ASSEMBLEIA DE DEUS,2283,242
42335038,33,3302270,330227005,33022700502,26423350,-22.677403,-43.612971,IGREJA,3421,243
220831315,33,3303500,330350005,33035000512,26271160,-22.758232,-43.502445,IGREJA PENTECOSTAL,1716,244
224319824,33,3302270,330227005,33022700501,26440520,-22.644308,-43.645083,MISSAO BATISTA BETESDA DE JAPERI,1549,245
198894205,33,3304557,330455705,33045570521,22780270,-22.954622,-43.390962,CASA DE ORACAO MINISTERIO O PODER DA FE,1416,246
203195623,33,3303500,330350005,33035000516,26295030,-22.803267,-43.589715,TENDA ESPIRITA NSA SENHORA DA CONCEICAO,2814,247
40620400,33,3300803,330080305,33008030500,28695000,-22.603111,-42.748419,IGREJA ASSEMBLEIA DE DEUS,2897,248
106506514,33,3300233,330023305,33002330500,28958500,-22.791324,-41.951949,IGREJA EVANGELICA AVIVAMENTO BIBLICO,2147,249
41228950,33,3300704,330070405,33007040500,28909470,-22.891769,-42.043236,IGREJA METODISTA BETEL,2395,250
45834724,33,3304904,330490405,33049040500,24470280,-22.800211,-43.055092,IGREJA CRISTO VIVE,2818,251
218342779,33,3300456,330045605,33004560505,26176285,-22.723195,-43.346655,IGREJA PENIEL CHURCH,2859,252
203470050,33,3304003,330400305,33040030500,27175000,-22.579445,-43.844685,IGREJA PENTECOSTAL BOAS NOVAS DE CRISTO,1477,253
198371374,33,3303500,330350005,33035000518,26084295,-22.73611,-43.528296,IGREJA,1167,254
41163051,33,3300605,330060535,33006053500,28360000,-21.240833,-41.491749,ASSEMBLEIA DE DEUS,2054,255
199595941,33,3304904,330490415,33049041500,24726460,-22.790421,-42.959945,IGREJA ASSEMBLEIA DE DEUS MINISTERIO VENCENDO COM CRISTO,1219,256
202622076,33,3302270,330227005,33022700502,26445145,-22.672975,-43.606692,IGREJA DEUS E AMOR,9447,257
43140930,33,3303906,330390620,33039062000,25725650,-22.28537,-43.120572,IGREJA,1356,258
198465499,33,3304557,330455705,33045570521,22723255,-22.952015,-43.365668,IGREJA BATISTA MISSIONARIA REVIVES,9474,259
41130737,33,3301405,330140510,33014051000,28740000,-22.141922,-41.754545,IGREJA PETENCOSTAL UNIDA EM CRISTO,1223,260
197834230,33,3303500,330350005,33035000510,26012450,-22.738741,-43.434224,PRIMEIRA IGREJA BATISTA EM CAIOABA,2824,261
40589457,33,3300407,330040705,33004070503,27321240,-22.525775,-44.184361,IGREJA DEUS E PROVIDENCIA,1891,262
105198580,33,3304557,330455705,33045570520,21670040,-22.850518,-43.372711,IGREJA EVANGELICA DEUS VIVO,2475,263
41207579,33,3301702,330170210,33017021000,25230610,-22.680804,-43.287618,IGREJA PRESBITERIANA DO BRASIL,2192,264
221147476,33,3306008,330600805,33060080500,25812700,-22.09883,-43.155533,IGREJA EVANGELICA PENTECOSTAL ALIANCA COM DEUS,2434,265
96291426,33,3304557,330455705,33045570527,21665080,-22.831939,-43.386021,TABERNACULO DO SENHOR ENTRE AS NACOES,2406,266
204726505,33,3304904,330490405,33049040500,24472380,-22.779715,-43.032528,TERRACO DA ORACAO,2657,267
199852205,33,3306305,330630505,33063050500,27265250,-22.534073,-44.125546,IGREJA NOSSA SENHORA DE LURDES,1271,268
204229800,33,3304557,330455705,33045570524,23587610,-22.931233,-43.627196,IGREJA EVANGELICA PENTECOSTAL MINISTERIO PORTOES CELESTIAL,1542,269
45717036,33,3304904,330490415,33049041500,24726060,-22.788878,-42.952612,IGREJA CASA DA BENCAO,2954,270
217405661,33,3300209,330020908,33002090800,28970730,-22.868074,-42.280861,CASA DE CARIDADE PAI CAMPINDA GUINE,2145,271
197042811,33,3300100,330010010,33001001000,23968000,-23.142648,-44.140602,COSME,1081,272
46194942,33,3304904,330490405,33049040500,24470160,-22.801386,-43.045415,IGREJA EVANG ASSEMBLEIA D DEUS,2453,273
198765679,33,3304557,330455705,33045570523,23063010,-22.899641,-43.594769,IGREJA PENTECOSTAL DEUS E AMOR,2732,274
203539737,33,3304524,330452405,33045240500,28890155,-22.540178,-41.98651,IGREJA BATISTA JESUS RENOVADA,2669,275
224422316,33,3304557,330455705,33045570514,20561220,-22.929713,-43.264152,IGREJA COMUNIDADE APOSTOLICA DO GRAJAU,1131,276
197191038,33,3301009,330100975,33010097500,28148000,-21.9038,-41.286049,CAPELA SAO PEDRO,1563,277
197663892,33,3304144,330414405,33041440505,26316166,-22.692155,-43.590503,IGREJA PENTENCOSTAL PORTA DO CEU,8078,278
217900950,33,3304557,330455705,33045570524,23535006,-22.977978,-43.695516,ESPACO DAS DIVAS,6183,279
197452489,33,3302007,330200705,33020070500,23821830,-22.844659,-43.782303,IUEP AMENDOEIRAS,7884,280
41356092,33,3301702,330170210,33017021000,25251032,-22.646618,-43.279209,IGREJA EVANGELICA ASSEMBLEIA,4614,281
40687065,33,3300803,330080305,33008030500,28680000,-22.463051,-42.652976,IGREJA BATISTA CENTRAL,1999,282
95262676,33,3302007,330200705,33020070500,23811700,-22.845801,-43.764157,IMNGD,7512,283
98973282,33,3301009,330100950,33010095000,28140000,-22.057803,-41.080175,ASSEMBLEIA DE DEUS,2163,284
204661886,33,3304607,330460720,33046072000,28770000,-21.955931,-41.815672,CAPELA CRISTO REI,1148,285
198109350,33,3303500,330350005,33035000517,26298132,-22.818384,-43.620281,ASSEMBLEIA DE DEUS,2697,286
197729240,33,3303302,330330205,33033020500,24141100,-22.886375,-43.069091,IGREJA DE DEUS EM CRISTO,2933,287
198673085,33,3305000,330500007,33050000700,28200000,-21.631959,-41.026742,IGREJA,7975,288
198185037,33,3303203,330320310,33032031000,26545220,-22.817052,-43.400982,IGREJA EVANGELICA,7645,289
46040553,33,3304557,330455705,33045570530,21520180,-22.809582,-43.369368,IGREJA METODISTA,8707,290
43037955,33,3304201,330420105,33042010500,27525552,-22.472569,-44.502989,IGREJA,2413,291
203927586,33,3304557,330455705,33045570520,21360000,-22.855467,-43.351325,IGREJA INTERNACIONAL DA GRACA DE DEUS,6209,292
215499574,33,3304557,330455705,33045570532,20765040,-22.871218,-43.286063,CENTRO ESPIRITA,4871,293
43287295,33,3303500,330350005,33035000516,26291401,-22.776438,-43.550418,UMBANDA,1795,294
45090270,33,3304557,330455705,33045570521,22765570,-22.959182,-43.35145,IGREJA EVANGELICA OBRA DE RESTAURACAO,1158,295
223169374,33,3304300,330430005,33043000500,28800000,-22.70447,-42.618701,FORMACAO CRISTA,9580,296
97934395,33,3304557,330455705,33045570539,21010670,-22.815346,-43.287029,ASSOCIACAO COMUNIDADE CATOLICA MARANATHA EMAUS,2993,297
224714769,33,3304557,330455705,33045570530,21520001,-22.817619,-43.357959,IGREJA INTERNACIONAL DA GRACA DE DEUS,2046,298
198459514,33,3303906,330390605,33039060500,25615143,-22.495661,-43.155638,IGREJ EVANG PENTECOSTAL,7500,299
197358131,33,3301702,330170210,33017021000,25222210,-22.68825,-43.252839,IGREJA EVANGELICA AMOR E VIDA EM BETEL,2545,300
220834109,33,3303500,330350005,33035000517,26297366,-22.824604,-43.594741,CENTRO ESPIRITA,1278,301
44674577,33,3304557,330455705,33045570527,21665140,-22.833654,-43.383749,CENTRO ESPIRITA,2759,302
104990912,33,3304557,330455705,33045570523,23093340,-22.878813,-43.530418,PONTO DE PREGACAO CANTINHO DO CEU,2498,303
41388678,33,3301009,330100905,33010090508,28060120,-21.732777,-41.327874,ASSEMBLEIA DE DEUS CRISTO E A LUZ,9920,304
42507867,33,3302403,330240305,33024030501,27946070,-22.358261,-41.776667,ASSEMBLEIA DE DEUS,2603,305
198563622,33,3304557,330455705,33045570519,21220070,-22.857303,-43.304748,INZU IA LEMBA,2279,306
197574977,33,3302403,330240305,33024030502,27963780,-22.333511,-41.750929,EXALTAI COMUNIDADE EVANGELICA,1774,307
199149609,33,3305208,330520805,33052080509,28943506,-22.853343,-42.047915,VARANDAO DOS MILAGRES,5150,308
43166224,33,3303500,330350005,33035000511,26041310,-22.708176,-43.460819,ASSEMBLEIA DOS PRIMOGENITOS,2007,309
199575690,33,3304904,330490410,33049041000,24742460,-22.843761,-43.00346,PAZ EM CRISTO,1056,310
197951059,33,3303500,330350005,33035000517,26298201,-22.828807,-43.615703,CENTRO DE CAMDOBLE,1687,311
42365486,33,3302858,330285805,33028580500,26585051,-22.801199,-43.435586,CASA DE CANDOMBLE,2334,312
43285065,33,3303500,330350005,33035000516,26291200,-22.788904,-43.549431,ASSEMBLEIA DE DEUS EM CABUCU,1922,313
44713352,33,3304557,330455705,33045570527,21635460,-22.831617,-43.418509,COMUNIDADE CRISTA BODAS DO CORDEIRO,9889,314
44468036,33,3304557,330455705,33045570519,21235150,-22.842251,-43.327115,ASSEMBLEIA DE DEUS,2386,315
198773126,33,3304557,330455705,33045570531,23032260,-22.974913,-43.650684,ILE ASE OBA ORUM,2257,316
95666502,33,3304201,330420120,33042012000,27521626,-22.28899,-44.257344,TEMPLO EVANGELICO ASSEMBLEIA DE DEUS,2481,317
199036114,33,3304904,330490415,33049041500,24722370,-22.783906,-42.975103,IGREJA PETENCOSTAL DE GUAXINDIBA,2438,318
100714941,33,3300100,330010015,33001001500,23943150,-22.932576,-44.392665,IGREJA,2822,319
218805008,33,3301702,330170205,33017020500,25035340,-22.750385,-43.307107,IGREJA EVANGELICA PENTECOSTAL FONTE DA VIDA,1647,320
46230014,33,3304706,330470650,33047065000,28470000,-21.63477,-42.271732,IGREJA METODISTA,8933,321
222959216,33,3302403,330240305,33024030503,27965035,-22.330666,-41.739256,IGREJA PENTECOSTAL EDIFICADA NA ROCHA,1578,322
198012483,33,3303906,330390620,33039062000,25750593,-22.349069,-43.133245,IGREJA BATISTA EM VILA RICA,6422,323
46713155,33,3304904,330490425,33049042500,24416190,-22.838861,-43.061605,TERRERO DE CANDOBLE,3579,324
219853504,33,3303500,330350005,33035000520,26061400,-22.699705,-43.41791,ASSEMBLEIA SE DEUS MINISTRO HERANCA DE DEUS,1660,325
103714932,33,3304557,330455705,33045570524,23525254,-22.942704,-43.671725,TERREIRO,3229,326
198981534,33,3304557,330455705,33045570531,23031204,-22.970383,-43.629958,ASSEMBLEIA DE DEUS,3469,327
41541786,33,3301702,330170205,33017020500,25051120,-22.766012,-43.291245,MINISTERIO LEAO DE JUDA,8729,328
223319021,33,3303708,330370815,33037081500,25850000,-22.140454,-43.244945,COMUNIDADE NOSSA SENHORA DE GUADALUPE,1875,329
220070475,33,3300100,330010005,33001000500,23902600,-23.006353,-44.32213,ASSEMBLEIA DE DEUS,2564,330
202727699,33,3302502,330250215,33025021500,25926828,-22.706588,-43.162591,TENDA ESPIRITA AMOR CARIDADE HUMILDADE,1103,331
45443584,33,3304557,330455705,33045570523,23078390,-22.881605,-43.589004,SEM IDENTIFICACAO,9316,332
41281157,33,3301702,330170210,33017021000,25220010,-22.683794,-43.253557,IGREJA EVANGELICA OBRAS DE RESTAUTARACAO,9075,333
199478369,33,3306156,330615605,33061560500,28375000,-20.867669,-41.829789,IGREJA CATOLICA,1569,334
201715202,33,3300407,330040705,33004070512,27350270,-22.550318,-44.210846,MINISTERIO REVIVER EM CRISTO,2811,335
199466993,33,3306008,330600805,33060080500,25821486,-22.128927,-43.153569,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,9581,336
218392922,33,3301702,330170210,33017021000,25231340,-22.680752,-43.286444,IGREJA UNIVERSAL,2838,337
98710909,33,3304300,330430010,33043001000,28800000,-22.790408,-42.57199,CAPELA SAO JOSE DA PRAINHA,1550,338
197078927,33,3301702,330170210,33017021000,25233248,-22.702199,-43.299666,IGREJA BATISTA MINISTERIO SHOPAR,2309,339
41732426,33,3303302,330330205,33033020500,24120350,-22.886906,-43.088424,SEM NOME,7462,340
197947577,33,3303609,330360905,33036090500,26600000,-22.637414,-43.719123,IGREJA,2802,341
198084265,33,3303500,330350005,33035000516,26291039,-22.768482,-43.529329,AFRICANA,1638,342
218810204,33,3300308,330030807,33003080700,27165000,-22.475,-44.05361,IGREJA ASSEMBLEIA DE DEUS CANAA,6984,343
224323905,33,3304524,330452405,33045240500,28890005,-22.531406,-41.964915,IGREJA BATISTA RENOVADA MINISTERIO CRISTO VIVE,3909,344
44996105,33,3304557,330455705,33045570524,23540044,-22.971653,-43.696982,ILE AXE IREOMIN,8084,345
196807233,33,3300100,330010015,33001001500,23938000,-22.891169,-44.279403,CULTO DA VITORIA,4923,346
224677585,33,3303500,330350005,33035000518,26087490,-22.708903,-43.520001,ASSEMBLEIA DE DEUS,2680,347
45120668,33,3304557,330455705,33045570523,23010001,-22.889717,-43.522108,ASSEMBLEIA DE DEUS,1994,348
44039454,33,3304557,330455705,33045570515,21021490,-22.844533,-43.263486,FRATERNIDADE ROSA CRUZ,1453,349
106877610,33,3301702,330170205,33017020500,25085359,-22.797909,-43.287194,IEAD VERDADE EM CRISTO,4645,350
46132553,33,3304904,330490405,33049040500,24710230,-22.828464,-43.004048,IGREJA EVANGELICA EMBAIXADORES DE CRISTO,2960,351
196832278,33,3300209,330020905,33002090500,28984490,-22.848578,-42.32911,NACAO VIVA CONSAGRADA DE JESUS,2014,352
197086295,33,3300209,330020908,33002090800,28970570,-22.850701,-42.288846,TEMPLO RELIGIOSO,2678,353
41047566,33,3301009,330100905,33010090506,28040300,-21.809031,-41.394738,IGREJA BATISTA KADES,9249,354
198113214,33,3304144,330414405,33041440502,26385220,-22.699542,-43.546019,COMUNIDADE ROMPENDO EM FE,4206,355
45326812,33,3304557,330455705,33045570523,23085590,-22.897202,-43.557688,MICURE MINISTERIO CULTURA DO REINO,1304,356
40235210,33,3300456,330045605,33004560502,26160220,-22.722122,-43.39009,IGREJA PENTECOSTAL VASO NA MAO DO OLEIRO,1537,357
196771297,33,3301009,330100950,33010095000,28140000,-22.071188,-41.14795,ASSEMBLEIA DE DEUS,2712,358
45993368,33,3304557,330455705,33045570535,21061300,-22.864694,-43.280017,IGREJA MINISTRO HA PODER,2180,359
99244967,33,3305208,330520805,33052080500,28941562,-22.796888,-42.063346,IGREJA EVANGELICA,2724,360
41917305,33,3303500,330350005,33035000510,26281350,-22.742539,-43.471804,COMUNIDADE CRISTA AVIAMENTO,1596,361
224360313,33,3303401,330340120,33034012000,28633530,-22.228432,-42.521443,IGREJA O BRASIL PARA CRISTO,1991,362
224211022,33,3301900,330190005,33019000500,24813105,-22.750298,-42.888356,IG ASSEMBLEIA DE DEUS MIN PC BANDEIRA,2180,363
223063029,33,3303500,330350005,33035000510,26260200,-22.756893,-43.473872,ASSEMBLEIA DE DEUS,8268,364
41541713,33,3301702,330170205,33017020500,25065090,-22.768955,-43.291013,ASSEMBLEIA DE DEUS PLENA UNCAO,5659,365
197659215,33,3304144,330414405,33041440505,26317060,-22.722359,-43.588013,COMUNIDADE PENTECOSTAL PENIEL,2212,366
43256484,33,3303708,330370815,33037081500,25850000,-22.194604,-43.318239,IGREJA EVANGELICA,8021,367
40748862,33,3300936,330093605,33009360501,27998000,-22.184982,-41.661964,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,1339,368
220457740,33,3304557,330455705,33045570513,20530420,-22.93786,-43.255768,ASSEMBLEIA DE DEUS,1225,369
95246655,33,3301850,330185005,33018500500,25946238,-22.520639,-42.982317,TERREIRO UMBANDA ESTRELA DE IEMANJA,2084,370
197945443,33,3303302,330330205,33033020500,24240182,-22.894122,-43.099572,IGREJA CANAA RIO,1990,371
46265625,33,3304557,330455705,33045570537,21745310,-22.876045,-43.409766,IGREJA EVANGELICA PENTECOSTAL PRIMOGENITO DE DEUS,2098,372
217914401,33,3303302,330330205,33033020500,24110811,-22.86874,-43.108495,IGLEJA PENTECOSTAL CASA DE ORACAO,1451,373
44060582,33,3304557,330455705,33045570517,20770100,-22.888224,-43.288033,CENTRO ESPIRITA CAMINHEIROS DA VERDADE,5207,374
203052816,33,3303401,330340135,33034013500,28616142,-22.315438,-42.340053,DEUS DA PROVIDENCIA,2436,375
46301281,33,3304904,330490405,33049040500,24461840,-22.794276,-43.03324,ASSEMBLEIA DE DEUS VISAO DOS MONTES,1070,376
45013627,33,3304557,330455705,33045570521,22710000,-22.945813,-43.387773,CENTRO ESPIRITA,6522,377
46532236,33,3306305,330630505,33063050500,27280000,-22.491247,-44.110452,ASSEMBLEI DE DEUS,1567,378
197793409,33,3301702,330170210,33017021000,25225370,-22.706314,-43.277004,IGREJA DO PASTOR NENA,2500,379
203000694,33,3303302,330330205,33033020500,24140060,-22.882895,-43.06862,BRECHO DO HENRIQUE,7883,380
196457100,33,3300209,330020905,33002090500,28980640,-22.853193,-42.343807,ASSEMBLEIA DE DEUS,9122,381
105715922,33,3303302,330330205,33033020500,24140500,-22.893123,-43.067988,ASSEMBLEIA DE DEUS RESGATANDO VIDAS,2593,382
45394090,33,3304557,330455705,33045570523,23056620,-22.919377,-43.617456,ASSEMBLEIA DE DEUS,2194,383
223982615,33,3300456,330045605,33004560503,26167080,-22.739168,-43.379785,ASSEMBLEIA DE DEUS,2326,384
95651825,33,3304003,330400305,33040030500,27175000,-22.604601,-43.87004,IGREJA PENTECOSTAL NOVA ALIANCA COM CRISTO,9868,385
41080599,33,3301702,330170210,33017021000,25045710,-22.723076,-43.324228,IGREJA EVANGELICA ASSEMBLEIA DE DEUS JES,2259,386
41315852,33,3301009,330100905,33010090508,28073251,-21.717665,-41.316054,IGREJA,1319,387
198339938,33,3304557,330455705,33045570520,21311060,-22.888233,-43.330119,CENTRO ESPIRITA,1768,388
45693574,33,3304904,330490415,33049041500,24722610,-22.814318,-42.960019,CENTRO UMBANDA,2253,389
199075900,33,3304904,330490405,33049040500,24470030,-22.798513,-43.04206,CONGREGACAO DA ASSEMBLEIA DE DEUS,3011,390
45851763,33,3304557,330455705,33045570530,21530015,-22.832948,-43.342274,TEMPLO ESPIRITA OGUM MEGE,2543,391
41486065,33,3301702,330170215,33017021500,25267120,-22.640125,-43.243186,IGREJA ASSEMBLEIA DE DEUA,5622,392
40334100,33,3300456,330045605,33004560505,26183170,-22.713802,-43.338336,IGREJA EVANGELICA,6811,393
40828963,33,3301900,330190005,33019000500,24808072,-22.757185,-42.865981,IGREJA METODISTA WELEYANA,2029,394
198412439,33,3303609,330360905,33036090500,26600000,-22.630087,-43.70569,IGREJA MINISTERIO FOGO DE GLORIA,2685,395
99132736,33,3301157,330115710,33011571000,28180000,-21.4905,-41.507286,CASA DE PREGACAO,2806,396
204502634,33,3304557,330455705,33045570531,23025038,-22.991129,-43.623047,ASSEMBLEIA DE DEUS MINISTERIO VALE DE FOGO,5332,397
46618213,33,3305109,330510915,33051091500,25545290,-22.792125,-43.384759,SAYN AFEFE,2872,398
215358788,33,3303500,330350005,33035000517,26298018,-22.815371,-43.614331,ASE OMO IYA SESSU,2601,399
44351969,33,3304557,330455705,33045570519,21221010,-22.853916,-43.298225,CENTRO ESPIRITA,1258,400
43687447,33,3304557,330455705,33045570520,21350000,-22.879802,-43.323933,IGREJA EVANGELICA,1164,401
46836274,33,3305158,330515805,33051580500,25780000,-22.190608,-42.985498,IGREJA EVANGELICA EBENEZER,2349,402
198695828,33,3304557,330455705,33045570524,23587410,-22.925854,-43.623087,CONGREGACAO BATISTA PRIMEIRO DE ABRIL,6522,403
99029424,33,3305505,330550510,33055051000,28993165,-22.85046,-42.429338,IGREJA ASSEMBLEIA DE DEUS,6060,404
42518057,33,3302403,330240305,33024030502,27910000,-22.33263,-41.760023,MINISTERIO PENTESCOSTAL FONTE DE AGUAS VIVAS,1850,405
42172343,33,3302502,330250220,33025022000,25933760,-22.571928,-43.182712,IGREJA MARANATA,2230,406
220706122,33,3300407,330040705,33004070511,27345000,-22.549224,-44.184144,ASSEMBLEIA DE DEUS,6667,407
197658222,33,3304144,330414405,33041440505,26313040,-22.725488,-43.568406,TESTEMUNHA DE JEOVA,7471,408
40877060,33,3301900,330190015,33019001500,24803060,-22.753477,-42.93427,CASA DE CAMBOMBLE,1533,409
199028152,33,3304557,330455705,33045570523,23055250,-22.911611,-43.571379,CENTRO DE UMBANDA,1797,410
43767838,33,3304557,330455705,33045570520,21555550,-22.858927,-43.369438,IGREJA BATISTA,1925,411
225074873,33,3304904,330490415,33049041500,24723840,-22.816585,-42.951129,IGREJA BATISTA RENOVADA DA FAMILIA,1412,412
46928194,33,3306305,330630505,33063050500,27281520,-22.498308,-44.104155,ASSOCIACAO ESPIRITUALISTA SEMEADORES DE AMOR,8218,413
40184739,33,3300407,330040705,33004070511,27347370,-22.548922,-44.185433,IGREJA APOSTOLICA EBENEZE,9617,414
42303546,33,3302858,330285810,33028581000,26550010,-22.773689,-43.431659,IGREJA DO NAZARENO,1087,415
224741743,33,3304557,330455705,33045570520,21310310,-22.883261,-43.331016,PROJETO SOCIAL CURSOS GRATUITOS IGREJA,8386,416
198556625,33,3304557,330455705,33045570523,23095690,-22.853739,-43.562691,ASSEMBLEIA DE DEUS VALE DE DEUS,2149,417
43443235,33,3304144,330414405,33041440503,26327280,-22.716801,-43.547847,IGREJA CATOLICA,1165,418
197445139,33,3301306,330130605,33013060500,28860000,-22.491207,-42.200422,IGREJA EVANGELICA CONGRAGACIONAL,2386,419
104641464,33,3304151,330415105,33041510500,28735500,-22.10254,-41.455705,ASSEMBLY OF GOD,2419,420
198614185,33,3304557,330455705,33045570521,22730240,-22.923459,-43.370733,ADVEC,2623,421
224668874,33,3305554,330555405,33055540500,23894418,-22.746088,-43.697414,UNIDADE DA FE CHURCH,6200,422
196578066,33,3300456,330045605,33004560505,26176140,-22.723947,-43.354336,IGREJA PENTECOSTAL EFRAIM,2128,423
95420656,33,3302858,330285805,33028580500,26553220,-22.786599,-43.433886,IGREJA PENTENCOSTAL VOLUNTARIOS DE CRISTO,3211,424
199799852,33,3305802,330580205,33058020500,25964040,-22.430824,-42.980433,IGREJA SAGRADA FAMILIA,1308,425
197287782,33,3301702,330170210,33017021000,25223460,-22.691139,-43.262275,IGREJA CASA DA BENCAO,2069,426
197286992,33,3301702,330170210,33017021000,25225730,-22.693923,-43.265962,IGREJA SAO SEBASTIAO,1836,427
197396104,33,3300258,330025805,33002580500,28930000,-22.946067,-42.107361,IGREJA PENTECOSTAL MISSIONARIA DO AMOR,4348,428
201788652,33,3300456,330045605,33004560505,26177170,-22.716955,-43.357803,PROJETO CONQUISTANDO AS NACOES,1977,429
202178274,33,3301603,330160305,33016030500,28650000,-22.050222,-42.524841,IGREJA KADOSHI,1764,430
198214414,33,3304557,330455705,33045570524,23530075,-22.97029,-43.687929,IGREJA ADVENTISTA DO SETIMO DIA,2521,431
45673241,33,3304904,330490415,33049041500,24721270,-22.798475,-42.982943,IGREJA BATISTA,1487,432
46365170,33,3304904,330490410,33049041000,24738750,-22.848909,-42.950987,IGREJA CRISTA EVANGELICA CASA DE ORACAO,2972,433
46791329,33,3305554,330555405,33055540500,23890610,-22.772793,-43.660867,IGREJA ASSEMBLEIA DE DEUS,3630,434
41350294,33,3301702,330170210,33017021000,25040240,-22.748079,-43.321629,ASSEBLEIA DE DEUS,1874,435
198228635,33,3304557,330455705,33045570507,20240030,-22.915634,-43.188781,IGREJA ASSEMBLEIA DE DEUS,5018,436
45566890,33,3304557,330455705,33045570537,21730560,-22.860938,-43.421998,IGREJA DA ASSEMBLEIA DE DEUS,6417,437
224748426,33,3306107,330610715,33061071500,27655000,-22.28825,-43.92925,IGREJA BATISTA CENTRAL DE CONSERVATORIA,4022,438
43182942,33,3303609,330360905,33036090500,26600000,-22.607082,-43.704613,IGREJA CRISTA PALAVRA DE VIDA,6342,439
202141917,33,3301306,330130605,33013060500,28860000,-22.50777,-42.227787,MINISTERIO RESTAURANFO VIDAS,1142,440
43901212,33,3304557,330455705,33045570512,20911390,-22.889033,-43.241323,IGREJA BATISTA RESGATE VIDA,2145,441
218872917,33,3304557,330455705,33045570529,22780070,-22.970609,-43.430483,IGREJA ASSEMBLEIA DE DEUS,2468,442
95200787,33,3302205,330220505,33022050500,28300000,-21.218228,-41.890123,IGREJA DO PODER,2253,443
45259583,33,3304557,330455705,33045570524,23058400,-22.955067,-43.682499,IGREJA EVANGELICA NOVA SIAO,1901,444
44690872,33,3304557,330455705,33045570527,21620242,-22.826187,-43.405496,IGREJA PRESBITERIANA,1777,445
198372361,33,3303500,330350005,33035000518,26080215,-22.723832,-43.509714,PRIMEIRA IGREJA BATISTA EM TINGUAZINHO,2246,446
44513861,33,3304557,330455705,33045570523,23036340,-22.922901,-43.564821,IGREJA CRISTO NOVA VIDA,1835,447
42075668,33,3303203,330320310,33032031000,26510751,-22.818093,-43.42091,IGREJA EVANGELICA,1853,448
46034821,33,3304557,330455705,33045570530,21520001,-22.809326,-43.362633,TERRENO DA IGREJA CRISTA MARANATA,1247,449
41521906,33,3301009,330100940,33010094000,28140000,-21.947304,-41.132357,IGREJA CONGREGACAO CRISTA NO BRASIL,3986,450
44883700,33,3304557,330455705,33045570521,21321050,-22.895844,-43.363148,CABANA DE CADOBLE,1996,451
216053522,33,3305505,330550515,33055051500,28998250,-22.864049,-42.597556,IGREJA DA BENCAO,1894,452
198396397,33,3303609,330360905,33036090500,26600000,-22.60343,-43.69981,IGREJA APOSTOLICA DA PALAVRA DE DEUAS,1637,453
45817166,33,3304557,330455705,33045570537,21750400,-22.880771,-43.421199,ASSEMBLEIA DE DEUS,2593,454
218242383,33,3304904,330490405,33049040500,24471810,-22.785144,-43.060689,IGREJA EVANGELICA,1542,455
40233237,33,3300456,330045605,33004560502,26155120,-22.721268,-43.400164,IGREJA CARA DE LEAO PROJETO VIDA NOVA,7438,456
43622131,33,3304557,330455705,33045570517,20720010,-22.901958,-43.279987,IGREJA BATISTA DO MEIER,8284,457
40573173,33,3300209,330020905,33002090500,28985350,-22.845393,-42.342277,IGREJA,1713,458
205043124,33,3305208,330520805,33052080509,28942749,-22.840299,-42.058731,IGREJA ASSEMBLEIA DEUS,9156,459
42192219,33,3302858,330285805,33028580500,26553495,-22.793053,-43.43127,IGREJA,1236,460
42286607,33,3302502,330250220,33025022000,25931144,-22.63529,-43.163789,CENTRO ESPIRITO,2697,461
46725210,33,3305109,330510915,33051091500,25530140,-22.809454,-43.387955,CENTRO DE UMBANDA,1283,462
98408964,33,3304904,330490405,33049040500,24421035,-22.829474,-43.050308,IGREJA,1208,463
197633669,33,3301009,330100905,33010090508,28085030,-21.725333,-41.304937,CEB,1157,464
46453790,33,3305406,330540615,33054061500,25887000,-21.894015,-42.711019,IGREJA O BRASIL PARA CRISTO,3510,465
42950054,33,3303500,330350005,33035000519,26052050,-22.689276,-43.44923,IGREJA CATOLICA SAO PEDRO,1449,466
