COD_UNICO_ENDERECO,COD_UF,COD_MUNICIPIO,COD_DISTRITO,COD_SUBDISTRITO,CEP,LATITUDE,LONGITUDE,DSC_ESTABELECIMENTO,CAPACIDADE,IDHub
41433941,33,3300704,330070405,33007040500,28910140,-22.888497,-42.041478,COMUNIDADE ECLESIA CHURCH,2832,231
45255243,33,3304557,330455705,33045570524,23570295,-22.917078,-43.660319,IGREJA ASSEMBLEIA DE DEUS CONGREG MONTE SIAO,2572,232
197029000,33,3300456,330045605,33004560503,26173120,-22.733597,-43.357045,CASA DE ORACAO,2398,233
215319679,33,3305802,330580205,33058020500,25976444,-22.384841,-42.915699,IGREJA UNCAO DE DEUS PARA ULTIMA HORA,9014,234
95218290,33,3301702,330170205,33017020500,25035090,-22.762792,-43.304224,MISSAO BATISTA BEMA,1435,235
224690307,33,3304557,330455705,33045570536,21046285,-22.869504,-43.237271,ASS DE DEUS PROJETO DE DEUS NO BRASIL,1980,236
199093808,33,3304557,330455705,33045570524,23520280,-22.946818,-43.673652,IGREJA ASSEMBLEIA DE DEUS NOVA MARGARIDA,2295,237
199632247,33,3305000,330500010,33050001000,28200000,-21.756995,-41.157889,IGREJA MONTE SINAI,2652,238
40668170,33,3301702,330170215,33017021500,25268160,-22.645159,-43.244817,IGREJA ASSEMBLEIA DE DEUS,1724,239
196713762,33,3300407,330040720,33004072040,27313100,-22.383996,-44.11596,ASSEMBLEIA DE DEUS MINISTERIO DE MADUREIRA,1321,240
196813948,33,3300704,330070405,33007040500,28922000,-22.848893,-42.034492,CASA DE ORACAO,2913,241
198607229,33,3304904,330490410,33049041000,24430680,-22.849415,-42.947713,IGREJA EVANGELICA,1453,242
42299083,33,3302502,330250235,33025023500,25914000,-22.569277,-43.060323,IGREJA CATOLICA,5542,243
197285672,33,3301702,330170210,33017021000,25225652,-22.696336,-43.263948,IGREJA,6165,244
216113143,33,3301900,330190005,33019000500,24815262,-22.718914,-42.875336,CENTRO ESPIRITA DE CANDOBLE,2073,245
99198230,33,3304904,330490410,33049041000,24456000,-22.852289,-42.923057,CENTRO ESPIRITA,1892,246
94988388,33,3301702,330170205,33017020500,25025230,-22.781759,-43.315655,CASA DE ORACAO,2630,247
199791384,33,3305802,330580205,33058020500,25974110,-22.383529,-42.979515,ASSEMBLEIA,1256,248
204952490,33,3305000,330500018,33050001800,28200000,-21.712505,-41.029839,IGREJA ADVENTISTA DO SETIMO DIA,2872,249
41207833,33,3301702,330170210,33017021000,25230503,-22.669973,-43.288196,IGREJA ASSEMBLEIA DE DEUS,2916,250
98613366,33,3304904,330490420,33049042000,24465700,-22.813346,-43.060716,BARRACAO UMBANDA E CANDOMBLE,3088,251
220081894,33,3301009,330100980,33010098000,28175000,-21.558273,-41.321888,IGREJA,2508,252
201720481,33,3300407,330040720,33004072040,27321410,-22.385296,-44.113996,CAPELA SAO BENEDITO,3738,253
45666724,33,3304904,330490415,33049041500,24715200,-22.804167,-42.983951,IGREJA ASSEMBLEIA DE DEUS MINISTERIO VOZ DA ESPERANCA,5532,254
105086350,33,3304904,330490420,33049042000,24465370,-22.822216,-43.058182,ASSEMBLEIA DE DEUS GLORIA PODER E UNCAO,2623,255
197035622,33,3300704,330070405,33007040500,28922580,-22.864326,-42.015218,ASSEMBLEIA DE DEUS,1313,256
198700978,33,3304557,330455705,33045570524,23545130,-22.953606,-43.690812,IGREJA MISSIONARIA,1532,257
197125077,33,3302403,330240305,33024030505,27935140,-22.389549,-41.795983,IGREJA PENTESCOSTAL JESUS E RESPOSTA,3044,258
219435193,33,3303500,330350005,33035000512,26261250,-22.763979,-43.483825,IGREJA DA FAMILIA DA DONA FATIMA,1426,259
42463454,33,3302601,330260120,33026012000,23870000,-22.919894,-43.940702,IGREJA,4486,260
217565976,33,3303500,330350005,33035000511,26022020,-22.722434,-43.438552,IGREJA DO EVANGELHO QUADRANGULAR DE NOVA AMERICA,2794,261
197894158,33,3301900,330190005,33019000500,24800458,-22.7341,-42.863503,IGREJA ASSEMBLEIA DE DEUS,2340,262
44529242,33,3304557,330455705,33045570523,23017250,-22.921233,-43.527707,IGREJA EVANGELICA PAI FILHO E ESPIRITO SANTO,17646,263
42240022,33,3302502,330250220,33025022000,25931574,-22.621622,-43.169738,IGREJA UNIAO EVANGELICA PENTECOSTAL,7474,264
95414684,33,3302700,330270005,33027000500,24931170,-22.935724,-42.875738,ILE AXE BABA,2789,265
44444570,33,3304557,330455705,33045570514,20541210,-22.932032,-43.256827,IGREJA EVANGELICA REVIVER,2531,266
199210307,33,3305802,330580205,33058020500,25954270,-22.437297,-42.949434,ASSEMBLEIA DE DEUS,1173,267
41161097,33,3300605,330060510,33006051000,28360000,-21.013615,-41.719026,IGREJA,2606,268
224676165,33,3301702,330170205,33017020500,25036040,-22.76569,-43.320718,IGREJA COMUNIDADE CRISTA MENSAGEM DA CRUZ,2488,269
197597956,33,3302502,330250205,33025020500,25908465,-22.607529,-43.04062,IGREJA,1463,270
199210668,33,3305802,330580205,33058020500,25954270,-22.435877,-42.948099,AD MADUREIRA EM TERESOPOLIS,1225,271
42580645,33,3302403,330240305,33024030503,27966500,-22.304739,-41.714756,IGREJA RESTAURANDO VIDAS,9248,272
40169213,33,3300456,330045605,33004560501,26135150,-22.75206,-43.410215,PONTO DE PREGACAO,1945,273
224425356,33,3300704,330070420,33007042000,28928708,-22.653377,-42.008854,MINISTERIO EM TEMPO DE GRACA,4099,274
42336211,33,3302270,330227005,33022700502,26453365,-22.672631,-43.611098,PONTO DE ORACAO,4111,275
198379450,33,3304557,330455705,33045570522,23095701,-22.854567,-43.488079,IGREJA ASSEMBLEIA DE DEUS VILA KENNEDY,2070,276
45842416,33,3304904,330490405,33049040500,24470245,-22.796701,-43.045885,IGREJA UNIVERSAL DO REINO DE DEUS,1679,277
42657414,33,3303500,330350005,33035000517,26297174,-22.821061,-43.599644,IGREJA ASSEMBLEIA DE DEUS,1308,278
43097915,33,3304201,330420110,33042011000,27532215,-22.458988,-44.481122,IGREJA EVANGELICA,2923,279
40633081,33,3301009,330100975,33010097500,28010000,-21.898493,-41.285446,IGREJA,2161,280
46141277,33,3304904,330490405,33049040500,24451270,-22.831647,-43.015927,ASSEMBLEIA DE DEUS,4225,281
41886782,33,3303500,330350005,33035000510,26013160,-22.746794,-43.440197,TENDA ESPIRITA CABOCLO TUCUMAN,3710,282
45200301,33,3304557,330455705,33045570524,23510405,-22.926083,-43.675576,IGREJA ASSEMBLEIA DE DEUS,1734,283
196623496,33,3300704,330070405,33007040500,28924270,-22.86187,-41.998747,IGREJA PENTECOSTAL EL SHAMMAR,2736,284
46378042,33,3305109,330510905,33051090500,25570460,-22.791147,-43.342084,RESTAURAR,6638,285
196966705,33,3300308,330030805,33003080500,27150130,-22.49285,-43.832307,TEMPLO BATISTA,2306,286
42292687,33,3302502,330250220,33025022000,25931414,-22.622553,-43.161198,IGREJA PENTECOSTAL,1479,287
46839542,33,3305158,330515805,33051580500,25780000,-22.144792,-42.873888,CAPELA DA SERRA DO CAPIM,6455,288
197986220,33,3304557,330455705,33045570506,23085575,-22.899296,-43.197384,ASSEMBLEIA DE DEUS,2578,289
197956824,33,3303500,330350005,33035000517,26298707,-22.856962,-43.62387,ABASSA MESU KIKUTU MASA IXI,4546,290
41656711,33,3303203,330320305,33032030500,26540260,-22.805644,-43.405625,IGREJA EVANGELICA,8984,291
198643195,33,3304904,330490420,33049042000,24426410,-22.83994,-43.088938,CENTRO ESPIRITA NOSSO LAR,2118,292
197332340,33,3301702,330170215,33017021500,25267090,-22.637605,-43.249781,ASSEMBLEIA DE DEUS VIDA PLENA COM CRISTO,1508,293
40628366,33,3300902,330090205,33009020500,28430000,-21.527454,-41.954014,CAPELA DE SANTANA,2871,294
197139721,33,3300936,330093605,33009360503,27998000,-22.161747,-41.587518,IGREJA SAO SEBASTIAO,2510,295
46167956,33,3304557,330455705,33045570536,21044242,-22.854119,-43.242407,CAPELA SANTA FAUSTINA,19573,296
40903639,33,3302007,330200705,33020070500,23815020,-22.861921,-43.773181,IGREJA CONGREGACIONAL MARAVILHA,1004,297
198585130,33,3304524,330452405,33045240500,28899317,-22.482195,-41.910641,IGREJA BATISTA DA PAZ DE CRISTO,2339,298
197395177,33,3301009,330100905,33010090509,28110000,-21.834292,-41.28538,IGREJA PENTENCOSTAL MINISTERIO AJUNTANDO BRASA,1442,299
45275511,33,3304557,330455705,33045570521,22775005,-22.95661,-43.356067,IGREJA OBEDIENCIA,1974,300
197745742,33,3303500,330350005,33035000517,26294306,-22.8321,-43.617359,IGREJA EVANGELICA GERACAO AGAPE,1355,301
197553017,33,3300704,330070420,33007042000,28926602,-22.62773,-42.004383,CASA DE ORACAO,1288,302
199101670,33,3305109,330510905,33051090500,25565615,-22.785331,-43.355393,MONTE SIAO MANANCIAL,7120,303
40720911,33,3301702,330170205,33017020500,25086569,-22.806188,-43.279535,IGREJA EVANGELICA MISSIONARIA,1855,304
197735928,33,3303500,330350005,33035000518,26087430,-22.712281,-43.520442,ASSEMBLEIA DE DEUS RESGATANDO VIDAS,6450,305
46844283,33,3305554,330555405,33055540500,23898081,-22.812291,-43.642468,CANDOMBLE ILE ASE,2858,306
96496041,33,3304557,330455705,33045570537,20972480,-22.908131,-43.420007,IGREJA EVANGELICA ASSEMBLEIA DE DEUS MIRANTE,2139,307
219949096,33,3303500,330350005,33035000519,26060530,-22.689319,-43.424844,ASSEMBLEIA DE DEUS KOINONIA EM CRISTO,9423,308
197325961,33,3301702,330170215,33017021500,25264164,-22.636613,-43.250876,IGREJA BASE DO TRONO,4067,309
199193659,33,3304904,330490415,33049041500,24726020,-22.781302,-42.9609,ASSEMBLEIA DE DEUS EM VISTA ALEGRE,8161,310
198015568,33,3303856,330385605,33038560500,26950000,-22.45147,-43.399257,IGREJA CATOLICA,8356,311
45212612,33,3304557,330455705,33045570521,22745130,-22.926887,-43.315883,CASA DE ORACOES RESGATANDO VIDAS,3539,312
198572191,33,3304300,330430010,33043001000,28800000,-22.784989,-42.527428,IGREJA PENTECOSTAL,1393,313
202457491,33,3301900,330190025,33019002500,24843050,-22.663736,-42.769329,ASSEMBLEUA DE DEUS MINISTERIO VILA ESPERANCA,2155,314
103714820,33,3304557,330455705,33045570524,23525254,-22.949112,-43.666862,CENTRO ESPIRITA,15664,315
214424458,33,3304557,330455705,33045570533,22451262,-22.988971,-43.254386,COMUNIDADE CATOLICA SAGRADO CORACAO DE JESEUS,4734,316
199059237,33,3304904,330490425,33049042500,24410000,-22.86632,-43.072749,MINISTERIO SAL DA TERRA,1454,317
224832668,33,3304144,330414405,33041440504,26375300,-22.737259,-43.585147,KWECEJAOMIMIMOLE,9261,318
196732354,33,3301009,330100905,33010090508,28085500,-21.731513,-41.307759,IGREJA UNIVERSAL DO REINO DE DEUS,6670,319
42588595,33,3303500,330350005,33035000518,26084105,-22.734423,-43.521185,COMUNIDADE EVANGELICA UNIDOS COM CRISTO MINISTERIO PENTECOSTAL,2026,320
95406615,33,3302502,330250220,33025022000,25937224,-22.631535,-43.180756,MISSAO BSTISTA EM PARQUE SANTANA,1940,321
198888702,33,3304557,330455705,33045570532,20766340,-22.862364,-43.286345,IGREJA PENTECOSTAL AVICAMENTO,2404,322
42164536,33,3302502,330250220,33025022000,25931742,-22.601957,-43.178609,IGREJA PROFETICA,1896,323
199112482,33,3304904,330490410,33049041000,24420000,-22.90418,-42.979427,TERREIRO,1304,324
40126794,33,3300209,330020910,33002091000,28987584,-22.804096,-42.364579,IGREJA VERDE,2561,325
204786982,33,3304904,330490410,33049041000,24752450,-22.832381,-42.979384,CENTRO ESPIRITA,3852,326
43009529,33,3303500,330350005,33035000519,26043220,-22.702971,-43.476628,ASSEMBLEIA DE DEUS MINISTERIO FAMILIA UNIDA,1837,327
96547320,33,3304904,330490420,33049042000,24435813,-22.821773,-43.077939,IGREJA EVANGELICA,2402,328
40664076,33,3301702,330170215,33017021500,25275697,-22.637006,-43.206032,ASSEMBLEIA DE DEUS BAIRRO SAO BERNARDO,1077,329
40772382,33,3301801,330180105,33018010500,26650000,-22.513013,-43.69277,IGREJA NOSSA SENHORA DA GLORIA,2070,330
46556817,33,3305109,330510910,33051091000,25550590,-22.775359,-43.379315,CENTRO ESPIRITA AMOR E PAZ,5020,331
98794439,33,3302007,330200705,33020070500,23811735,-22.854578,-43.755765,IGREJA ASSEMBLEIA DE DEUS,9368,332
197344517,33,3300209,330020905,33002090500,28984586,-22.846887,-42.32263,ASSEMBLEIA DE DEUS MINISTERIO GERIZIM,5727,333
197744019,33,3302858,330285815,33028581500,26564410,-22.777259,-43.416304,SECRETARIA DA IGREJA,1545,334
223818758,33,3303906,330390605,33039060500,25645240,-22.548906,-43.214765,IGREJA EVANGELICA AMOR AGAPE,9112,335
202832732,33,3302700,330270010,33027001000,24944668,-22.891285,-42.930248,CASA DE VOVO BENEDITO,7132,336
198196235,33,3303906,330390605,33039060500,25665442,-22.494125,-43.22135,IGREJA DE SAO PAULO APOSTOLO,5302,337
46488218,33,3306305,330630505,33063050500,27286450,-22.465107,-44.061926,CONGREGACAO CRISTA,2284,338
202722039,33,3302502,330250205,33025020500,25901774,-22.647563,-43.020076,CENTRO ESPIRITA CABANINHA DA JUREMA,1648,339
222968118,33,3301900,330190015,33019001500,24810080,-22.755576,-42.944061,IGREJA NOVA ALIANCA EM GEBARA,1358,340
45470857,33,3304557,330455705,33045570524,23575090,-22.900942,-43.677151,IGREJA EVANGELICA CONGREGACAO PENIEL,2246,341
95202669,33,3302205,330220505,33022050500,28300000,-21.196325,-41.914614,ASSEMBLEIA DE DEUS,1993,342
216207726,33,3303500,330350005,33035000521,26064520,-22.658564,-43.464056,IGREJA,1387,343
45082324,33,3304557,330455705,33045570521,22765310,-22.954882,-43.338304,COMUNIDADE EVANGELICA SARA NOSSA TERRA,2557,344
219422292,33,3305406,330540605,33054060500,25880000,-21.998552,-42.923411,ASSEMBLEIA DE DEUS,4967,345
198280118,33,3303401,330340127,33034012700,28616093,-22.332705,-42.497167,CAPELINHA MADONNA DOS ALPES,2956,346
45605584,33,3304557,330455705,33045570532,21370540,-22.866495,-43.303279,TENDA ESPIRITA,1193,347
197179133,33,3301009,330100940,33010094000,28120000,-21.92519,-41.006312,IGREJA BATISTA,2376,348
107270424,33,3304557,330455705,33045570521,22753039,-22.976195,-43.335149,IGREJA COLUNA DE FOGO,1071,349
197920072,33,3303500,330350005,33035000512,26290003,-22.76573,-43.519814,IGREJA UNIVERSAL,4834,350
41477173,33,3301702,330170215,33017021500,25275250,-22.651181,-43.220164,UBANDA,1881,351
41257463,33,3301702,330170205,33017020500,25260580,-22.793362,-43.309344,IGREJA APOSTOLICA REINA JESUS,2456,352
197322422,33,3300803,330080305,33008030500,28680000,-22.49734,-42.905925,ASSEMBLEIA DE DEUS,2394,353
197168044,33,3301009,330100905,33010090507,28025205,-21.789116,-41.328355,CENTRO ESPIRITA,6903,354
216486480,33,3301900,330190005,33019000500,24809096,-22.759944,-42.894009,IGREJA PENTECOSTAL MONTE MORIA,2595,355
197365325,33,3301702,330170220,33017022000,25235467,-22.679813,-43.352587,CASA DE CANDOMBLE,1306,356
223794135,33,3303500,330350005,33035000519,26051170,-22.690097,-43.461677,IGREJA UNIVERSO HOSSANA,2475,357
202503136,33,3302007,330200705,33020070500,23812750,-22.875257,-43.761841,PENTECOSTAL JESUS AGUA DA VIDA,1583,358
220510740,33,3305901,330590125,33059012500,28755970,-22.09876,-42.206913,IGREJA,2436,359
41660126,33,3303203,330320305,33032030500,26521410,-22.807958,-43.429016,ASSEMBLEIA DE DEUS GETSEMANI,2663,360
44193555,33,3304557,330455705,33045570511,22411001,-22.983392,-43.198055,IGREJA BATISTA DE IPANEMA,6386,361
197232443,33,3301157,330115705,33011570500,28180000,-21.581309,-41.489342,CASA JESUS DE NAZARE,3502,362
198826203,33,3304557,330455705,33045570524,23580000,-22.91627,-43.643719,PONTO DE PREGACAO PR JORGE,2475,363
41885938,33,3303500,330350005,33035000510,26013440,-22.744722,-43.440266,IGREJA METOSAL VIDA,8019,364
43607177,33,3304557,330455705,33045570515,21050010,-22.877182,-43.254954,CENTRO KARDECISTA,1997,365
45620685,33,3304904,330490410,33049041000,24710550,-22.82422,-42.999054,IGREJA PENTECOSTAL DEUS E AMOR,1660,366
216527851,33,3304144,330414405,33041440505,26321006,-22.701644,-43.582829,MINISTERIO ROCHA ETERNA,1673,367
199216253,33,3305802,330580205,33058020500,25975235,-22.407907,-42.949057,IGREJA ASSEMVBDE DEUS P VIVO,3213,368
43660271,33,3304557,330455705,33045570519,21371190,-22.855884,-43.323644,CASA DE ORACAO,1394,369
41562643,33,3301702,330170215,33017021500,25275673,-22.632665,-43.210033,IGREJA DEUS E AMOR,2695,370
196761594,33,3301009,330100915,33010091500,28115970,-21.835538,-41.43511,CONGREGACAO EVANGELICA PROPOSITO DIVINO,1129,371
40834082,33,3301900,330190005,33019000500,24815234,-22.71877,-42.862027,IGREJA PENTECOSTAL,1186,372
224167268,33,3304144,330414405,33041440502,26387070,-22.713284,-43.541142,IGREJA ASSEMBLEIA DE DEUS DE VILA ZENITH,6420,373
215369245,33,3304151,330415105,33041510500,28735000,-22.074647,-41.491887,ASSEMBLEIA DE DEUS DE QUISSAMA,2254,374
43233397,33,3303500,330350005,33035000512,26276020,-22.749742,-43.503116,IGREJA CATOLICA APOSTOLICA ROMANA,2664,375
40187122,33,3300407,330040705,33004070512,27350390,-22.545148,-44.204136,IGREJA EVANGELICA,6019,376
103647381,33,3304524,330452405,33045240500,28897198,-22.490675,-41.908246,LE ASE OMITALADE,1275,377
218130896,33,3300456,330045605,33004560502,26127170,-22.719045,-43.406028,IGREJA,2751,378
197810433,33,3303401,330340120,33034012000,28635245,-22.237316,-42.517528,IGREJA ASSEMBLEIA DE DEUS,2128,379
199208403,33,3304904,330490415,33049041500,24716560,-22.78654,-42.999438,IGREJA PENTECOSTAL,3039,380
40267565,33,3300456,330045605,33004560503,26110100,-22.760964,-43.3657,CENTRO ESPIRITA,1212,381
197556018,33,3302403,330240305,33024030503,27910000,-22.298201,-41.707409,IGREJA PROTESTANTE,2778,382
199047438,33,3305208,330520805,33052080509,28943762,-22.84667,-42.045312,IGREJA,6335,383
46190850,33,3304706,330470625,33047062500,28470000,-21.589086,-42.222159,IGREJA,1946,384
40947457,33,3302007,330200705,33020070500,23826090,-22.897125,-43.855255,ASSEMBLEIA DE DEUS ROMPENDO EM FE,4727,385
41430325,33,3300704,330070405,33007040500,28922595,-22.868774,-42.02224,IGREJA ASSEMBLEIA DE DEUS,2834,386
196687319,33,3300803,330080305,33008030500,28680840,-22.458068,-42.653712,MINISTERIO MADUREIRA,6167,387
96544392,33,3304904,330490420,33049042000,24465280,-22.819252,-43.057657,PRIMEIRA IGREJA BATISTA EM BRASILANDIA,2644,388
224576691,33,3304524,330452405,33045240500,28892245,-22.417099,-42.000725,CONGREGACAO BATISTA MISSIONARIA,4127,389
40863499,33,3301900,330190005,33019000500,24809048,-22.763352,-42.890048,PONTO DE PREGACAO,8358,390
199214890,33,3305109,330510905,33051090500,25575241,-22.775945,-43.336129,SOCIEDADE UMBANDISTA DA LEI SUPREMA,1625,391
42016603,33,3302106,330210605,33021060500,28570000,-21.670686,-42.069031,ASSEMBLEIA DE DEUS MINISTERIO YESHUA,2927,392
224352828,33,3300704,330070420,33007042000,28921991,-22.736199,-41.985337,ASSEMBLEIA DE DEUS,1063,393
43101903,33,3304201,330420130,33042013000,27560000,-22.33905,-44.396316,IGREJA CATOLICA,1175,394
40674286,33,3301702,330170215,33017021500,25260045,-22.645654,-43.273732,ASSEMBLEIA DE DEUS MINISTERIO VIDAS EM CRISTO,1536,395
219105735,33,3301702,330170215,33017021500,25261390,-22.648169,-43.262042,IGREJA EVANGELICA CONGREGACIONAL,2964,396
199488795,33,3304755,330475505,33047550500,28230000,-21.476366,-41.113297,IGREJA BATISTA AVIVADA,1004,397
41049198,33,3301009,330100905,33010090506,28110000,-21.780454,-41.380886,IGREJA EVANGELICA PROPOSITO DIVINO,1506,398
96041907,33,3304557,330455705,33045570520,21341130,-22.878689,-43.353102,TENDA ESPIRITA,10000000,399
198183876,33,3304524,330452405,33045240500,28890856,-22.532472,-41.979683,COGREGACAO PALAVRA VIVA,10000000,400
