COD_UNICO_ENDERECO,COD_UF,COD_MUNICIPIO,COD_DISTRITO,COD_SUBDISTRITO,CEP,LATITUDE,LONGITUDE,DSC_ESTABELECIMENTO,CAPACIDADE,IDHub
41345877,33,3301702,330170210,33017021000,25240150,-22.648776,-43.293172,ORDEM ESPERITUALISTA CRISTA,2381,231
224550470,33,3304904,330490410,33049041000,24730320,-22.83389,-42.98941,TANQUE DE BETESDA,1761,232
47066243,33,3305208,330520805,33052080509,28943778,-22.844556,-42.035716,IGREJA TERRA SANTA,5787,233
199073999,33,3304557,330455705,33045570523,23098580,-22.871021,-43.52378,ASSEMBLEIA DE DEUS PENIEL,2620,234
197877620,33,3303500,330350005,33035000516,26296408,-22.810038,-43.623535,IGREJA BATISTA,1975,235
43048244,33,3303500,330350005,33035000511,26022470,-22.729194,-43.456794,IGREJA EVANGELICA PENTECOSTAL O PODER DE DEUS,2840,236
43711860,33,3304557,330455705,33045570520,21550010,-22.859973,-43.350007,UNIVERSAL,2562,237
196924285,33,3300209,330020908,33002090800,28981740,-22.860232,-42.290968,IGREJA ADVENTISTA DO SETIMO DIA,8270,238
42092853,33,3302205,330220505,33022050500,28300000,-21.203662,-41.914209,IGREJA ASSEMBLEIA DE DEUS MONTE SINAI,2230,239
224722678,33,3303500,330350005,33035000512,26271330,-22.766791,-43.507199,ASSEMBLEIA DE DEUS,2926,240
42330427,33,3302270,330227005,33022700501,26435270,-22.64472,-43.657323,IGREJA MUNDIAL DO PODER DE DEUS,3004,241
43721785,33,3304557,330455705,33045570520,21540680,-22.849086,-43.338171,CENTRO ESPIRITA,1986,242
224572361,33,3304557,330455705,33045570522,21831000,-22.889582,-43.482287,MINISTERIO MARMIARI,4075,243
45050947,33,3304557,330455705,33045570523,23098006,-22.862758,-43.513841,IGREJA CATOLICA NOSSA SENHORA DE FATIMA,1281,244
198091518,33,3304003,330400315,33040031500,27175000,-22.696421,-43.829183,IGREJA,2634,245
42510434,33,3302403,330240305,33024030501,27960188,-22.349248,-41.782759,PIB RENOVADA MONTE DA FE,2729,246
46631913,33,3305505,330550510,33055051000,28994314,-22.898758,-42.464191,ASSEMBLEIA DE DEUS CRESCENDO EM FE,2153,247
46229023,33,3304706,330470640,33047064000,28470000,-21.561015,-42.291576,IGREJA CATOLICA,1598,248
45932617,33,3304557,330455705,33045570535,21061200,-22.864796,-43.272264,IGREJA ASSEMBLEIA DE DEUS,1722,249
197643038,33,3302700,330270005,33027000500,24915130,-22.95567,-42.831918,CASA DE ORACAO IGREJA EM SANTA IZABEL,2003,250
197888707,33,3303500,330350005,33035000510,26230420,-22.766887,-43.416153,COMUNIDAD DEDO DE DEUS,1030,251
199279819,33,3306107,330610730,33061073000,27600000,-22.255843,-44.131521,CAPELA SANTO INACIO,5042,252
40763711,33,3301702,330170220,33017022000,25245130,-22.651305,-43.312472,CONGRECAO BATISTA SEMEANDO A PALAVRA DE DEUS,1806,253
97636255,33,3303302,330330205,33033020500,24344508,-22.93477,-43.001272,IGREJA EVANGELICA PORTA DA SALVACAO,1121,254
95465726,33,3303500,330350005,33035000510,26015150,-22.741646,-43.427345,ASSEMBLEIA DE DEUS,1091,255
201947449,33,3301009,330100905,33010090506,28040130,-21.812239,-41.394204,CAPELA MORTUARIA,9871,256
46699462,33,3306008,330600805,33060080500,25808184,-22.09722,-43.203715,IGREJA CONGREGACAO CRISTA NO BRASIL,2388,257
46456460,33,3305406,330540620,33054062000,25886000,-22.03255,-42.78987,CONGREGACAO BATISTA EM RENOVACAO ESPIRITUAL,2058,258
43188850,33,3303609,330360905,33036090500,26600000,-22.597679,-43.685799,IGREJA ASSEMBLEIA DE DEUS,7175,259
42560216,33,3303302,330330205,33033020500,24110256,-22.863331,-43.103515,SEMEANDO A GLORIA DE DEUS,1305,260
40942638,33,3302007,330200705,33020070500,23825405,-22.875093,-43.806644,IGREJA SOL DA JUSTICA,3700,261
46738530,33,3306107,330610705,33061070500,27600226,-22.242983,-43.704763,IGREJA MESSIANICA,1378,262
224646043,33,3304557,330455705,33045570525,21921020,-22.810077,-43.183913,CONGREGACAO CRISTA DO BRASIL,1410,263
40905537,33,3301900,330190015,33019001500,24810080,-22.755709,-42.944079,IGREJA NOVA ALIANCA,1961,264
40747604,33,3300902,330090220,33009022000,28450000,-21.356784,-41.849491,IGREJA ASSEMBLEIA DE DEUS,9261,265
198057490,33,3304557,330455705,33045570521,22775090,-22.96092,-43.390802,INSUL FILM CARROS E RESIDENCIAS,4071,266
216352157,33,3304300,330430005,33043000500,28800000,-22.721513,-42.647091,MINISTERIO VERDE VALE,1082,267
205262580,33,3306305,330630505,33063050500,27214715,-22.491944,-44.073691,IGREJA PENTECOSTAL DA RESTAURACAO,6204,268
198111907,33,3302700,330270010,33027001000,24942275,-22.914523,-42.937066,ASSEMBLEIA DE DEUS MINISTERIO LANCANDO A REDE,2273,269
45284173,33,3304557,330455705,33045570523,23088000,-22.875269,-43.524518,PET FEROZ,2316,270
199552998,33,3304904,330490410,33049041000,24752680,-22.880415,-42.978702,IGREJA,1541,271
224176512,33,3304557,330455705,33045570524,23540093,-22.975543,-43.695684,ASSEMBLEIA DE DEUS SO JESUS SALVA,1102,272
45594392,33,3304904,330490410,33049041000,24743000,-22.8446,-42.997507,IGREJA ASSEMBLEIA DE DEUS CENTRAL DO JOCKEYL,5733,273
197205569,33,3301900,330190005,33019000500,24812288,-22.755294,-42.882636,COMUNIDADE EVANGELICA LIVRE,1759,274
40238782,33,3300456,330045605,33004560502,26157180,-22.702837,-43.409221,TERREIRO,2178,275
45119901,33,3304557,330455705,33045570523,23052225,-22.904704,-43.552767,IGREJA PENTECOSTAL EBENEZER A GLORIA DE DEUS,1940,276
218606702,33,3303500,330350005,33035000519,26033230,-22.706802,-43.480939,ASSEMBLEIA DE DEUS,2603,277
197343021,33,3302403,330240305,33024030505,27910000,-22.360589,-41.787595,IGREJA E CASA DE APOIO,1189,278
198180915,33,3304557,330455705,33045570519,21235480,-22.835094,-43.320561,TERREIRO,1715,279
204779745,33,3304904,330490410,33049041000,24753532,-22.904517,-42.972505,CASA DE ACOLHEMENTO,1718,280
46249432,33,3304557,330455705,33045570531,23032620,-22.976083,-43.640476,SEM NOME,1121,281
94706926,33,3300407,330040705,33004070504,27323770,-22.526755,-44.163665,IGREJA SAO FRANCISCO DE ASSIS,1785,282
216277420,33,3302007,330200705,33020070500,23820670,-22.853824,-43.780371,ACABOCA JUPIRA,1608,283
104336592,33,3301009,330100905,33010090506,28010000,-21.778489,-41.378272,JESUS E A ESPERANCA,2824,284
220109067,33,3303500,330350005,33035000520,26061660,-22.687504,-43.415276,CENTRO DE UMBANDA,9495,285
40714410,33,3301702,330170205,33017020500,25011380,-22.797203,-43.317248,INGREJA,2572,286
224055170,33,3302700,330270005,33027000500,24904520,-22.903812,-42.795944,IGREJA METODISTA EM MARQUES,2044,287
40183299,33,3300407,330040705,33004070511,27347031,-22.564141,-44.178135,ASSEMBLEIA DE DEUS MINISTERIO MADUREIRA,2525,288
217047541,33,3303500,330350005,33035000511,26041140,-22.715501,-43.451037,ASSEMBLEIA DE DEUS CENTRAL,1255,289
197551152,33,3302403,330240330,33024033000,27916030,-22.242157,-42.057918,IGREJA ASSEMBLEIA DE DEUS,2877,290
198675478,33,3304557,330455705,33045570531,23032620,-22.976059,-43.639285,IGREJA CASA DE BENCAO DE DEUS,4916,291
43482520,33,3303500,330350005,33035000517,26298150,-22.820725,-43.618771,IGREJA CATOLICA,1829,292
43059960,33,3303500,330350005,33035000511,26040200,-22.70815,-43.451602,IGREJA EVANGELICA QUADRANGULAR,8384,293
46869368,33,3306206,330620605,33062060500,27700000,-22.40172,-43.663081,MINISTERIO PALAVRA VIVA,2009,294
203359475,33,3303807,330380705,33038070500,23970000,-23.227603,-44.77099,ASSEMBREIA DE DEUS,1747,295
224647845,33,3304557,330455705,33045570521,22753039,-22.970624,-43.336538,IGREJA INTERNACIONAL DA GRACA DE DEUS,4147,296
43462257,33,3304524,330452405,33045240500,28895436,-22.511853,-41.919571,IGREJA NOSSA SENHORA DA ROSA MISTICA,2909,297
43883703,33,3304557,330455705,33045570521,22740020,-22.926438,-43.365857,IGREJA,1364,298
218488348,33,3300456,330045605,33004560504,26190130,-22.738613,-43.338558,ASSEMBLEIA DE DEUS MINISTERIO GERACAO SANTA,10000000,299
43447295,33,3304144,330414405,33041440504,26376010,-22.753275,-43.573334,IGREJA UNIVERSAL,10000000,300
